;mean;amin;amax;median;std;var
111404;1.0;1.0;1.0;1.0;0.0;0.0
111448;1.0;1.0;1.0;1.0;0.0;0.0
111548;1.0;1.0;1.0;1.0;0.0;0.0
111556;1.0;1.0;1.0;1.0;0.0;0.0
111624;1.0;1.0;1.0;1.0;0.0;0.0
111632;1.0;1.0;1.0;1.0;0.0;0.0
111648;1.0;1.0;1.0;1.0;0.0;0.0
111672;1.0;1.0;1.0;1.0;0.0;0.0
111680;1.0;1.0;1.0;1.0;0.0;0.0
111716;1.0;1.0;1.0;1.0;0.0;0.0
111744;1.0;1.0;1.0;1.0;0.0;0.0
111780;1.0;1.0;1.0;1.0;0.0;0.0
111796;1.0;1.0;1.0;1.0;0.0;0.0
111816;1.0;1.0;1.0;1.0;0.0;0.0
111848;1.0;1.0;1.0;1.0;0.0;0.0
111928;1.0;1.0;1.0;1.0;0.0;0.0
111964;1.0;1.0;1.0;1.0;0.0;0.0
112028;1.0;1.0;1.0;1.0;0.0;0.0
112076;1.0;1.0;1.0;1.0;0.0;0.0
112100;1.0;1.0;1.0;1.0;0.0;0.0
112128;1.0;1.0;1.0;1.0;0.0;0.0
112148;1.0;1.0;1.0;1.0;0.0;0.0
112204;1.0;1.0;1.0;1.0;0.0;0.0
112220;1.0;1.0;1.0;1.0;0.0;0.0
112240;1.0;1.0;1.0;1.0;0.0;0.0
112384;1.0;1.0;1.0;1.0;0.0;0.0
112404;1.0;1.0;1.0;1.0;0.0;0.0
112424;1.0;1.0;1.0;1.0;0.0;0.0
112468;1.0;1.0;1.0;1.0;0.0;0.0
112512;1.0;1.0;1.0;1.0;0.0;0.0
112532;1.0;1.0;1.0;1.0;0.0;0.0
112680;1.0;1.0;1.0;1.0;0.0;0.0
112724;1.0;1.0;1.0;1.0;0.0;0.0
112768;1.0;1.0;1.0;1.0;0.0;0.0
112776;1.0;1.0;1.0;1.0;0.0;0.0
112800;1.0;1.0;1.0;1.0;0.0;0.0
112812;1.0;1.0;1.0;1.0;0.0;0.0
112836;1.0;1.0;1.0;1.0;0.0;0.0
112924;1.0;1.0;1.0;1.0;0.0;0.0
112956;1.0;1.0;1.0;1.0;0.0;0.0
113048;1.0;1.0;1.0;1.0;0.0;0.0
113068;1.0;1.0;1.0;1.0;0.0;0.0
113164;1.0;1.0;1.0;1.0;0.0;0.0
113244;1.0;1.0;1.0;1.0;0.0;0.0
113252;1.0;1.0;1.0;1.0;0.0;0.0
113304;1.0;1.0;1.0;1.0;0.0;0.0
113420;1.0;1.0;1.0;1.0;0.0;0.0
113428;1.0;1.0;1.0;1.0;0.0;0.0
113452;1.0;1.0;1.0;1.0;0.0;0.0
113564;1.0;1.0;1.0;1.0;0.0;0.0
113616;1.0;1.0;1.0;1.0;0.0;0.0
113648;1.0;1.0;1.0;1.0;0.0;0.0
113652;1.0;1.0;1.0;1.0;0.0;0.0
113796;1.0;1.0;1.0;1.0;0.0;0.0
113804;1.0;1.0;1.0;1.0;0.0;0.0
113824;1.0;1.0;1.0;1.0;0.0;0.0
113836;1.0;1.0;1.0;1.0;0.0;0.0
113888;1.0;1.0;1.0;1.0;0.0;0.0
113904;1.0;1.0;1.0;1.0;0.0;0.0
113928;1.0;1.0;1.0;1.0;0.0;0.0
113972;1.0;1.0;1.0;1.0;0.0;0.0
113976;1.0;1.0;1.0;1.0;0.0;0.0
113980;1.0;1.0;1.0;1.0;0.0;0.0
114052;1.0;1.0;1.0;1.0;0.0;0.0
114056;1.0;1.0;1.0;1.0;0.0;0.0
114068;1.0;1.0;1.0;1.0;0.0;0.0
114076;1.0;1.0;1.0;1.0;0.0;0.0
114084;1.0;1.0;1.0;1.0;0.0;0.0
114304;1.0;1.0;1.0;1.0;0.0;0.0
114348;1.0;1.0;1.0;1.0;0.0;0.0
114364;1.0;1.0;1.0;1.0;0.0;0.0
114392;1.0;1.0;1.0;1.0;0.0;0.0
114560;1.0;1.0;1.0;1.0;0.0;0.0
114612;1.0;1.0;1.0;1.0;0.0;0.0
114616;1.0;1.0;1.0;1.0;0.0;0.0
114620;1.0;1.0;1.0;1.0;0.0;0.0
114652;1.0;1.0;1.0;1.0;0.0;0.0
114708;1.0;1.0;1.0;1.0;0.0;0.0
114764;1.0;1.0;1.0;1.0;0.0;0.0
114804;1.0;1.0;1.0;1.0;0.0;0.0
114832;1.0;1.0;1.0;1.0;0.0;0.0
114908;1.0;1.0;1.0;1.0;0.0;0.0
114916;1.0;1.0;1.0;1.0;0.0;0.0
114972;1.0;1.0;1.0;1.0;0.0;0.0
115040;1.0;1.0;1.0;1.0;0.0;0.0
115104;1.0;1.0;1.0;1.0;0.0;0.0
115116;1.0;1.0;1.0;1.0;0.0;0.0
115308;1.0;1.0;1.0;1.0;0.0;0.0
115312;1.0;1.0;1.0;1.0;0.0;0.0
115328;1.0;1.0;1.0;1.0;0.0;0.0
115364;1.0;1.0;1.0;1.0;0.0;0.0
115412;1.0;1.0;1.0;1.0;0.0;0.0
115436;1.0;1.0;1.0;1.0;0.0;0.0
115484;1.0;1.0;1.0;1.0;0.0;0.0
115568;1.0;1.0;1.0;1.0;0.0;0.0
115592;1.0;1.0;1.0;1.0;0.0;0.0
115612;1.0;1.0;1.0;1.0;0.0;0.0
115624;1.0;1.0;1.0;1.0;0.0;0.0
115696;1.0;1.0;1.0;1.0;0.0;0.0
115712;1.0;1.0;1.0;1.0;0.0;0.0
115748;1.0;1.0;1.0;1.0;0.0;0.0
115780;1.0;1.0;1.0;1.0;0.0;0.0
115800;1.0;1.0;1.0;1.0;0.0;0.0
115868;1.0;1.0;1.0;1.0;0.0;0.0
115896;1.0;1.0;1.0;1.0;0.0;0.0
115992;1.0;1.0;1.0;1.0;0.0;0.0
116028;1.0;1.0;1.0;1.0;0.0;0.0
116284;1.0;1.0;1.0;1.0;0.0;0.0
116336;1.0;1.0;1.0;1.0;0.0;0.0
116416;1.0;1.0;1.0;1.0;0.0;0.0
116688;1.0;1.0;1.0;1.0;0.0;0.0
116712;1.0;1.0;1.0;1.0;0.0;0.0
116740;1.0;1.0;1.0;1.0;0.0;0.0
116748;1.0;1.0;1.0;1.0;0.0;0.0
116772;1.0;1.0;1.0;1.0;0.0;0.0
116920;1.0;1.0;1.0;1.0;0.0;0.0
116964;1.0;1.0;1.0;1.0;0.0;0.0
116984;1.0;1.0;1.0;1.0;0.0;0.0
116988;1.0;1.0;1.0;1.0;0.0;0.0
117064;1.0;1.0;1.0;1.0;0.0;0.0
117068;1.0;1.0;1.0;1.0;0.0;0.0
117080;1.0;1.0;1.0;1.0;0.0;0.0
117092;1.0;1.0;1.0;1.0;0.0;0.0
117112;1.0;1.0;1.0;1.0;0.0;0.0
117120;1.0;1.0;1.0;1.0;0.0;0.0
117148;1.0;1.0;1.0;1.0;0.0;0.0
117392;1.0;1.0;1.0;1.0;0.0;0.0
117412;1.0;1.0;1.0;1.0;0.0;0.0
117428;1.0;1.0;1.0;1.0;0.0;0.0
117648;1.0;1.0;1.0;1.0;0.0;0.0
117664;1.0;1.0;1.0;1.0;0.0;0.0
117712;1.0;1.0;1.0;1.0;0.0;0.0
117776;1.0;1.0;1.0;1.0;0.0;0.0
117780;1.0;1.0;1.0;1.0;0.0;0.0
117848;1.0;1.0;1.0;1.0;0.0;0.0
117948;1.0;1.0;1.0;1.0;0.0;0.0
118012;1.0;1.0;1.0;1.0;0.0;0.0
118044;1.0;1.0;1.0;1.0;0.0;0.0
118160;1.0;1.0;1.0;1.0;0.0;0.0
118204;1.0;1.0;1.0;1.0;0.0;0.0
118248;1.0;1.0;1.0;1.0;0.0;0.0
118280;1.0;1.0;1.0;1.0;0.0;0.0
118292;1.0;1.0;1.0;1.0;0.0;0.0
118408;1.0;1.0;1.0;1.0;0.0;0.0
118484;1.0;1.0;1.0;1.0;0.0;0.0
118496;1.0;1.0;1.0;1.0;0.0;0.0
118516;1.0;1.0;1.0;1.0;0.0;0.0
118572;1.0;1.0;1.0;1.0;0.0;0.0
118644;1.0;1.0;1.0;1.0;0.0;0.0
118704;1.0;1.0;1.0;1.0;0.0;0.0
118712;1.0;1.0;1.0;1.0;0.0;0.0
118760;1.0;1.0;1.0;1.0;0.0;0.0
118876;1.0;1.0;1.0;1.0;0.0;0.0
118896;1.0;1.0;1.0;1.0;0.0;0.0
118956;1.0;1.0;1.0;1.0;0.0;0.0
118960;1.0;1.0;1.0;1.0;0.0;0.0
118972;1.0;1.0;1.0;1.0;0.0;0.0
118984;1.0;1.0;1.0;1.0;0.0;0.0
119024;1.0;1.0;1.0;1.0;0.0;0.0
119044;1.0;1.0;1.0;1.0;0.0;0.0
119156;1.0;1.0;1.0;1.0;0.0;0.0
119392;1.0;1.0;1.0;1.0;0.0;0.0
119412;1.0;1.0;1.0;1.0;0.0;0.0
119460;1.0;1.0;1.0;1.0;0.0;0.0
119484;1.0;1.0;1.0;1.0;0.0;0.0
119580;1.0;1.0;1.0;1.0;0.0;0.0
119616;1.0;1.0;1.0;1.0;0.0;0.0
119660;1.0;1.0;1.0;1.0;0.0;0.0
119712;1.0;1.0;1.0;1.0;0.0;0.0
119852;1.0;1.0;1.0;1.0;0.0;0.0
119992;1.0;1.0;1.0;1.0;0.0;0.0
120000;1.0;1.0;1.0;1.0;0.0;0.0
120020;1.0;1.0;1.0;1.0;0.0;0.0
120028;1.0;1.0;1.0;1.0;0.0;0.0
120044;1.0;1.0;1.0;1.0;0.0;0.0
120064;1.0;1.0;1.0;1.0;0.0;0.0
120116;1.0;1.0;1.0;1.0;0.0;0.0
120124;1.0;1.0;1.0;1.0;0.0;0.0
120180;1.0;1.0;1.0;1.0;0.0;0.0
120236;1.0;1.0;1.0;1.0;0.0;0.0
120252;1.0;1.0;1.0;1.0;0.0;0.0
120304;1.0;1.0;1.0;1.0;0.0;0.0
120340;1.0;1.0;1.0;1.0;0.0;0.0
120484;1.0;1.0;1.0;1.0;0.0;0.0
120488;1.0;1.0;1.0;1.0;0.0;0.0
120544;1.0;1.0;1.0;1.0;0.0;0.0
120652;1.0;1.0;1.0;1.0;0.0;0.0
120716;1.0;1.0;1.0;1.0;0.0;0.0
120768;1.0;1.0;1.0;1.0;0.0;0.0
120792;1.0;1.0;1.0;1.0;0.0;0.0
120828;1.0;1.0;1.0;1.0;0.0;0.0
120912;1.0;1.0;1.0;1.0;0.0;0.0
120924;1.0;1.0;1.0;1.0;0.0;0.0
120928;1.0;1.0;1.0;1.0;0.0;0.0
120944;1.0;1.0;1.0;1.0;0.0;0.0
120992;1.0;1.0;1.0;1.0;0.0;0.0
121076;1.0;1.0;1.0;1.0;0.0;0.0
121084;1.0;1.0;1.0;1.0;0.0;0.0
121128;1.0;1.0;1.0;1.0;0.0;0.0
121208;1.0;1.0;1.0;1.0;0.0;0.0
121244;1.0;1.0;1.0;1.0;0.0;0.0
121324;1.0;1.0;1.0;1.0;0.0;0.0
121376;1.0;1.0;1.0;1.0;0.0;0.0
121380;1.0;1.0;1.0;1.0;0.0;0.0
121396;1.0;1.0;1.0;1.0;0.0;0.0
121424;1.0;1.0;1.0;1.0;0.0;0.0
121448;1.0;1.0;1.0;1.0;0.0;0.0
121632;1.0;1.0;1.0;1.0;0.0;0.0
121780;1.0;1.0;1.0;1.0;0.0;0.0
121808;1.0;1.0;1.0;1.0;0.0;0.0
121828;1.0;1.0;1.0;1.0;0.0;0.0
121868;1.0;1.0;1.0;1.0;0.0;0.0
121872;1.0;1.0;1.0;1.0;0.0;0.0
121896;1.0;1.0;1.0;1.0;0.0;0.0
122004;1.0;1.0;1.0;1.0;0.0;0.0
122036;1.0;1.0;1.0;1.0;0.0;0.0
122092;1.0;1.0;1.0;1.0;0.0;0.0
122172;1.0;1.0;1.0;1.0;0.0;0.0
122176;1.0;1.0;1.0;1.0;0.0;0.0
122216;1.0;1.0;1.0;1.0;0.0;0.0
122268;1.0;1.0;1.0;1.0;0.0;0.0
122280;1.0;1.0;1.0;1.0;0.0;0.0
122284;1.0;1.0;1.0;1.0;0.0;0.0
122444;1.0;1.0;1.0;1.0;0.0;0.0
122488;1.0;1.0;1.0;1.0;0.0;0.0
122520;1.0;1.0;1.0;1.0;0.0;0.0
122528;1.0;1.0;1.0;1.0;0.0;0.0
122608;1.0;1.0;1.0;1.0;0.0;0.0
122652;1.0;1.0;1.0;1.0;0.0;0.0
122660;1.0;1.0;1.0;1.0;0.0;0.0
122664;1.0;1.0;1.0;1.0;0.0;0.0
122676;1.0;1.0;1.0;1.0;0.0;0.0
122688;1.0;1.0;1.0;1.0;0.0;0.0
122716;1.0;1.0;1.0;1.0;0.0;0.0
122784;1.0;1.0;1.0;1.0;0.0;0.0
122804;1.0;1.0;1.0;1.0;0.0;0.0
122856;1.0;1.0;1.0;1.0;0.0;0.0
122864;1.0;1.0;1.0;1.0;0.0;0.0
122872;1.0;1.0;1.0;1.0;0.0;0.0
122892;1.0;1.0;1.0;1.0;0.0;0.0
123028;1.0;1.0;1.0;1.0;0.0;0.0
123052;1.0;1.0;1.0;1.0;0.0;0.0
123072;1.0;1.0;1.0;1.0;0.0;0.0
123128;1.0;1.0;1.0;1.0;0.0;0.0
123192;1.0;1.0;1.0;1.0;0.0;0.0
123288;1.0;1.0;1.0;1.0;0.0;0.0
123296;1.0;1.0;1.0;1.0;0.0;0.0
123328;1.0;1.0;1.0;1.0;0.0;0.0
123392;1.0;1.0;1.0;1.0;0.0;0.0
123412;1.0;1.0;1.0;1.0;0.0;0.0
123464;1.0;1.0;1.0;1.0;0.0;0.0
123484;1.0;1.0;1.0;1.0;0.0;0.0
123548;1.0;1.0;1.0;1.0;0.0;0.0
123588;1.0;1.0;1.0;1.0;0.0;0.0
123652;1.0;1.0;1.0;1.0;0.0;0.0
123732;1.0;1.0;1.0;1.0;0.0;0.0
123792;1.0;1.0;1.0;1.0;0.0;0.0
123824;1.0;1.0;1.0;1.0;0.0;0.0
123940;1.0;1.0;1.0;1.0;0.0;0.0
123952;1.0;1.0;1.0;1.0;0.0;0.0
123976;1.0;1.0;1.0;1.0;0.0;0.0
124020;1.0;1.0;1.0;1.0;0.0;0.0
124088;1.0;1.0;1.0;1.0;0.0;0.0
124116;1.0;1.0;1.0;1.0;0.0;0.0
124276;1.0;1.0;1.0;1.0;0.0;0.0
124300;1.0;1.0;1.0;1.0;0.0;0.0
124320;1.0;1.0;1.0;1.0;0.0;0.0
124360;1.0;1.0;1.0;1.0;0.0;0.0
124376;1.0;1.0;1.0;1.0;0.0;0.0
124384;1.0;1.0;1.0;1.0;0.0;0.0
124520;1.0;1.0;1.0;1.0;0.0;0.0
124584;1.0;1.0;1.0;1.0;0.0;0.0
124652;1.0;1.0;1.0;1.0;0.0;0.0
124664;1.0;1.0;1.0;1.0;0.0;0.0
124700;1.0;1.0;1.0;1.0;0.0;0.0
124712;1.0;1.0;1.0;1.0;0.0;0.0
124736;1.0;1.0;1.0;1.0;0.0;0.0
124808;1.0;1.0;1.0;1.0;0.0;0.0
124816;1.0;1.0;1.0;1.0;0.0;0.0
124832;1.0;1.0;1.0;1.0;0.0;0.0
124892;1.0;1.0;1.0;1.0;0.0;0.0
124912;1.0;1.0;1.0;1.0;0.0;0.0
124952;1.0;1.0;1.0;1.0;0.0;0.0
124956;1.0;1.0;1.0;1.0;0.0;0.0
124984;1.0;1.0;1.0;1.0;0.0;0.0
125096;1.0;1.0;1.0;1.0;0.0;0.0
125120;1.0;1.0;1.0;1.0;0.0;0.0
125148;1.0;1.0;1.0;1.0;0.0;0.0
125184;1.0;1.0;1.0;1.0;0.0;0.0
125208;1.0;1.0;1.0;1.0;0.0;0.0
125256;1.0;1.0;1.0;1.0;0.0;0.0
125264;1.0;1.0;1.0;1.0;0.0;0.0
125340;1.0;1.0;1.0;1.0;0.0;0.0
125344;1.0;1.0;1.0;1.0;0.0;0.0
125504;1.0;1.0;1.0;1.0;0.0;0.0
125552;1.0;1.0;1.0;1.0;0.0;0.0
125580;1.0;1.0;1.0;1.0;0.0;0.0
125712;1.0;1.0;1.0;1.0;0.0;0.0
125896;1.0;1.0;1.0;1.0;0.0;0.0
125900;1.0;1.0;1.0;1.0;0.0;0.0
125912;1.0;1.0;1.0;1.0;0.0;0.0
125928;1.0;1.0;1.0;1.0;0.0;0.0
125956;1.0;1.0;1.0;1.0;0.0;0.0
126000;1.0;1.0;1.0;1.0;0.0;0.0
126100;1.0;1.0;1.0;1.0;0.0;0.0
126168;1.0;1.0;1.0;1.0;0.0;0.0
126236;1.0;1.0;1.0;1.0;0.0;0.0
126240;1.0;1.0;1.0;1.0;0.0;0.0
126288;1.0;1.0;1.0;1.0;0.0;0.0
126368;1.0;1.0;1.0;1.0;0.0;0.0
126412;1.0;1.0;1.0;1.0;0.0;0.0
126436;1.0;1.0;1.0;1.0;0.0;0.0
126520;1.0;1.0;1.0;1.0;0.0;0.0
126632;1.0;1.0;1.0;1.0;0.0;0.0
126840;1.0;1.0;1.0;1.0;0.0;0.0
126844;1.0;1.0;1.0;1.0;0.0;0.0
126872;1.0;1.0;1.0;1.0;0.0;0.0
126884;1.0;1.0;1.0;1.0;0.0;0.0
126960;1.0;1.0;1.0;1.0;0.0;0.0
127020;1.0;1.0;1.0;1.0;0.0;0.0
127072;1.0;1.0;1.0;1.0;0.0;0.0
127084;1.0;1.0;1.0;1.0;0.0;0.0
127100;1.0;1.0;1.0;1.0;0.0;0.0
127140;1.0;1.0;1.0;1.0;0.0;0.0
127208;1.0;1.0;1.0;1.0;0.0;0.0
127252;1.0;1.0;1.0;1.0;0.0;0.0
127288;1.0;1.0;1.0;1.0;0.0;0.0
127292;1.0;1.0;1.0;1.0;0.0;0.0
127296;1.0;1.0;1.0;1.0;0.0;0.0
127360;1.0;1.0;1.0;1.0;0.0;0.0
127400;1.0;1.0;1.0;1.0;0.0;0.0
127440;1.0;1.0;1.0;1.0;0.0;0.0
127476;1.0;1.0;1.0;1.0;0.0;0.0
127536;1.0;1.0;1.0;1.0;0.0;0.0
127576;1.0;1.0;1.0;1.0;0.0;0.0
127680;1.0;1.0;1.0;1.0;0.0;0.0
127696;1.0;1.0;1.0;1.0;0.0;0.0
127724;1.0;1.0;1.0;1.0;0.0;0.0
127928;1.0;1.0;1.0;1.0;0.0;0.0
127936;1.0;1.0;1.0;1.0;0.0;0.0
128016;1.0;1.0;1.0;1.0;0.0;0.0
128060;1.0;1.0;1.0;1.0;0.0;0.0
128076;1.0;1.0;1.0;1.0;0.0;0.0
128136;1.0;1.0;1.0;1.0;0.0;0.0
128188;1.0;1.0;1.0;1.0;0.0;0.0
128196;1.0;1.0;1.0;1.0;0.0;0.0
128208;1.0;1.0;1.0;1.0;0.0;0.0
128216;1.0;1.0;1.0;1.0;0.0;0.0
128332;1.0;1.0;1.0;1.0;0.0;0.0
128344;1.0;1.0;1.0;1.0;0.0;0.0
128352;1.0;1.0;1.0;1.0;0.0;0.0
128368;1.0;1.0;1.0;1.0;0.0;0.0
128452;1.0;1.0;1.0;1.0;0.0;0.0
128484;1.0;1.0;1.0;1.0;0.0;0.0
128620;1.0;1.0;1.0;1.0;0.0;0.0
128672;1.0;1.0;1.0;1.0;0.0;0.0
128700;1.0;1.0;1.0;1.0;0.0;0.0
128732;1.0;1.0;1.0;1.0;0.0;0.0
128744;1.0;1.0;1.0;1.0;0.0;0.0
128792;1.0;1.0;1.0;1.0;0.0;0.0
128852;1.0;1.0;1.0;1.0;0.0;0.0
128868;1.0;1.0;1.0;1.0;0.0;0.0
128888;1.0;1.0;1.0;1.0;0.0;0.0
128948;1.0;1.0;1.0;1.0;0.0;0.0
128956;1.0;1.0;1.0;1.0;0.0;0.0
128960;1.0;1.0;1.0;1.0;0.0;0.0
128972;1.0;1.0;1.0;1.0;0.0;0.0
128992;1.0;1.0;1.0;1.0;0.0;0.0
129060;1.0;1.0;1.0;1.0;0.0;0.0
129072;1.0;1.0;1.0;1.0;0.0;0.0
129160;1.0;1.0;1.0;1.0;0.0;0.0
129168;1.0;1.0;1.0;1.0;0.0;0.0
129200;1.0;1.0;1.0;1.0;0.0;0.0
129292;1.0;1.0;1.0;1.0;0.0;0.0
129296;1.0;1.0;1.0;1.0;0.0;0.0
129348;1.0;1.0;1.0;1.0;0.0;0.0
129380;1.0;1.0;1.0;1.0;0.0;0.0
129416;1.0;1.0;1.0;1.0;0.0;0.0
129452;1.0;1.0;1.0;1.0;0.0;0.0
129480;1.0;1.0;1.0;1.0;0.0;0.0
129516;1.0;1.0;1.0;1.0;0.0;0.0
129552;1.0;1.0;1.0;1.0;0.0;0.0
129568;1.0;1.0;1.0;1.0;0.0;0.0
129776;1.0;1.0;1.0;1.0;0.0;0.0
129800;1.0;1.0;1.0;1.0;0.0;0.0
129808;1.0;1.0;1.0;1.0;0.0;0.0
129832;1.0;1.0;1.0;1.0;0.0;0.0
129848;1.0;1.0;1.0;1.0;0.0;0.0
129880;1.0;1.0;1.0;1.0;0.0;0.0
129924;1.0;1.0;1.0;1.0;0.0;0.0
129960;1.0;1.0;1.0;1.0;0.0;0.0
130016;1.0;1.0;1.0;1.0;0.0;0.0
130216;1.0;1.0;1.0;1.0;0.0;0.0
130232;1.0;1.0;1.0;1.0;0.0;0.0
130296;1.0;1.0;1.0;1.0;0.0;0.0
130300;1.0;1.0;1.0;1.0;0.0;0.0
130368;1.0;1.0;1.0;1.0;0.0;0.0
130404;1.0;1.0;1.0;1.0;0.0;0.0
130416;1.0;1.0;1.0;1.0;0.0;0.0
130424;1.0;1.0;1.0;1.0;0.0;0.0
130440;1.0;1.0;1.0;1.0;0.0;0.0
130444;1.0;1.0;1.0;1.0;0.0;0.0
130508;1.0;1.0;1.0;1.0;0.0;0.0
130588;1.0;1.0;1.0;1.0;0.0;0.0
130620;1.0;1.0;1.0;1.0;0.0;0.0
130676;1.0;1.0;1.0;1.0;0.0;0.0
130696;1.0;1.0;1.0;1.0;0.0;0.0
130720;1.0;1.0;1.0;1.0;0.0;0.0
130732;1.0;1.0;1.0;1.0;0.0;0.0
130768;1.0;1.0;1.0;1.0;0.0;0.0
130792;1.0;1.0;1.0;1.0;0.0;0.0
130840;1.0;1.0;1.0;1.0;0.0;0.0
130864;1.0;1.0;1.0;1.0;0.0;0.0
130972;1.0;1.0;1.0;1.0;0.0;0.0
130984;1.0;1.0;1.0;1.0;0.0;0.0
130988;1.0;1.0;1.0;1.0;0.0;0.0
131072;1.0;1.0;1.0;1.0;0.0;0.0
131084;1.0;1.0;1.0;1.0;0.0;0.0
131124;1.0;1.0;1.0;1.0;0.0;0.0
131236;1.0;1.0;1.0;1.0;0.0;0.0
131384;1.0;1.0;1.0;1.0;0.0;0.0
131396;1.0;1.0;1.0;1.0;0.0;0.0
131404;1.0;1.0;1.0;1.0;0.0;0.0
131496;1.0;1.0;1.0;1.0;0.0;0.0
131536;1.0;1.0;1.0;1.0;0.0;0.0
131560;1.0;1.0;1.0;1.0;0.0;0.0
131580;1.0;1.0;1.0;1.0;0.0;0.0
131720;1.0;1.0;1.0;1.0;0.0;0.0
131780;1.0;1.0;1.0;1.0;0.0;0.0
131792;1.0;1.0;1.0;1.0;0.0;0.0
131800;1.0;1.0;1.0;1.0;0.0;0.0
131860;1.0;1.0;1.0;1.0;0.0;0.0
131900;1.0;1.0;1.0;1.0;0.0;0.0
131944;1.0;1.0;1.0;1.0;0.0;0.0
131980;1.0;1.0;1.0;1.0;0.0;0.0
132000;1.0;1.0;1.0;1.0;0.0;0.0
132052;1.0;1.0;1.0;1.0;0.0;0.0
132132;1.0;1.0;1.0;1.0;0.0;0.0
132176;1.0;1.0;1.0;1.0;0.0;0.0
132184;1.0;1.0;1.0;1.0;0.0;0.0
132208;1.0;1.0;1.0;1.0;0.0;0.0
132268;1.0;1.0;1.0;1.0;0.0;0.0
132316;1.0;1.0;1.0;1.0;0.0;0.0
132440;1.0;1.0;1.0;1.0;0.0;0.0
132480;1.0;1.0;1.0;1.0;0.0;0.0
132524;1.0;1.0;1.0;1.0;0.0;0.0
132632;1.0;1.0;1.0;1.0;0.0;0.0
132656;1.0;1.0;1.0;1.0;0.0;0.0
132692;1.0;1.0;1.0;1.0;0.0;0.0
132736;1.0;1.0;1.0;1.0;0.0;0.0
132788;1.0;1.0;1.0;1.0;0.0;0.0
132816;1.0;1.0;1.0;1.0;0.0;0.0
132844;1.0;1.0;1.0;1.0;0.0;0.0
132848;1.0;1.0;1.0;1.0;0.0;0.0
133168;1.0;1.0;1.0;1.0;0.0;0.0
133212;1.0;1.0;1.0;1.0;0.0;0.0
133260;1.0;1.0;1.0;1.0;0.0;0.0
133380;1.0;1.0;1.0;1.0;0.0;0.0
133416;1.0;1.0;1.0;1.0;0.0;0.0
133468;1.0;1.0;1.0;1.0;0.0;0.0
133500;1.0;1.0;1.0;1.0;0.0;0.0
133560;1.0;1.0;1.0;1.0;0.0;0.0
133564;1.0;1.0;1.0;1.0;0.0;0.0
133600;1.0;1.0;1.0;1.0;0.0;0.0
133696;1.0;1.0;1.0;1.0;0.0;0.0
133704;1.0;1.0;1.0;1.0;0.0;0.0
133832;1.0;1.0;1.0;1.0;0.0;0.0
133836;1.0;1.0;1.0;1.0;0.0;0.0
133864;1.0;1.0;1.0;1.0;0.0;0.0
133924;1.0;1.0;1.0;1.0;0.0;0.0
133956;1.0;1.0;1.0;1.0;0.0;0.0
134088;1.0;1.0;1.0;1.0;0.0;0.0
134096;1.0;1.0;1.0;1.0;0.0;0.0
134100;1.0;1.0;1.0;1.0;0.0;0.0
134108;1.0;1.0;1.0;1.0;0.0;0.0
134200;1.0;1.0;1.0;1.0;0.0;0.0
134212;1.0;1.0;1.0;1.0;0.0;0.0
134248;1.0;1.0;1.0;1.0;0.0;0.0
134288;1.0;1.0;1.0;1.0;0.0;0.0
134420;1.0;1.0;1.0;1.0;0.0;0.0
134452;1.0;1.0;1.0;1.0;0.0;0.0
134564;1.0;1.0;1.0;1.0;0.0;0.0
134640;1.0;1.0;1.0;1.0;0.0;0.0
134672;1.0;1.0;1.0;1.0;0.0;0.0
134760;1.0;1.0;1.0;1.0;0.0;0.0
134812;1.0;1.0;1.0;1.0;0.0;0.0
134820;1.0;1.0;1.0;1.0;0.0;0.0
134824;1.0;1.0;1.0;1.0;0.0;0.0
134860;1.0;1.0;1.0;1.0;0.0;0.0
134864;1.0;1.0;1.0;1.0;0.0;0.0
134916;1.0;1.0;1.0;1.0;0.0;0.0
134948;1.0;1.0;1.0;1.0;0.0;0.0
134980;1.0;1.0;1.0;1.0;0.0;0.0
134992;1.0;1.0;1.0;1.0;0.0;0.0
135116;1.0;1.0;1.0;1.0;0.0;0.0
135124;1.0;1.0;1.0;1.0;0.0;0.0
135140;1.0;1.0;1.0;1.0;0.0;0.0
135168;1.0;1.0;1.0;1.0;0.0;0.0
135252;1.0;1.0;1.0;1.0;0.0;0.0
135276;1.0;1.0;1.0;1.0;0.0;0.0
135316;1.0;1.0;1.0;1.0;0.0;0.0
135368;1.0;1.0;1.0;1.0;0.0;0.0
135396;1.0;1.0;1.0;1.0;0.0;0.0
135424;1.0;1.0;1.0;1.0;0.0;0.0
135428;1.0;1.0;1.0;1.0;0.0;0.0
135524;1.0;1.0;1.0;1.0;0.0;0.0
135576;1.0;1.0;1.0;1.0;0.0;0.0
135596;1.0;1.0;1.0;1.0;0.0;0.0
135680;1.0;1.0;1.0;1.0;0.0;0.0
135732;1.0;1.0;1.0;1.0;0.0;0.0
135772;1.0;1.0;1.0;1.0;0.0;0.0
135796;1.0;1.0;1.0;1.0;0.0;0.0
135844;1.0;1.0;1.0;1.0;0.0;0.0
135904;1.0;1.0;1.0;1.0;0.0;0.0
135928;1.0;1.0;1.0;1.0;0.0;0.0
135968;1.0;1.0;1.0;1.0;0.0;0.0
136052;1.0;1.0;1.0;1.0;0.0;0.0
