;mean;amin;amax;median;std;var
3760;0.0;0.0;0.0;0.0;0.0;0.0
3840;1.0;1.0;1.0;1.0;0.0;0.0
3920;0.0;0.0;0.0;0.0;0.0;0.0
4128;0.0;0.0;0.0;0.0;0.0;0.0
4156;0.0;0.0;0.0;0.0;0.0;0.0
4268;1.0;1.0;1.0;1.0;0.0;0.0
4440;1.0;1.0;1.0;1.0;0.0;0.0
4636;1.0;1.0;1.0;1.0;0.0;0.0
4656;0.0;0.0;0.0;0.0;0.0;0.0
4736;0.0;0.0;0.0;0.0;0.0;0.0
4752;1.0;1.0;1.0;1.0;0.0;0.0
4832;0.0;0.0;0.0;0.0;0.0;0.0
4860;1.0;1.0;1.0;1.0;0.0;0.0
4952;1.0;1.0;1.0;1.0;0.0;0.0
5032;0.0;0.0;0.0;0.0;0.0;0.0
5232;1.0;1.0;1.0;1.0;0.0;0.0
5308;1.0;1.0;1.0;1.0;0.0;0.0
5356;1.0;1.0;1.0;1.0;0.0;0.0
5588;1.0;1.0;1.0;1.0;0.0;0.0
5656;1.0;1.0;1.0;1.0;0.0;0.0
5736;1.0;1.0;1.0;1.0;0.0;0.0
5940;1.0;1.0;1.0;1.0;0.0;0.0
6028;1.0;1.0;1.0;1.0;0.0;0.0
6332;0.0;0.0;0.0;0.0;0.0;0.0
6344;1.0;1.0;1.0;1.0;0.0;0.0
6424;1.0;1.0;1.0;1.0;0.0;0.0
6440;1.0;1.0;1.0;1.0;0.0;0.0
6520;1.0;1.0;1.0;1.0;0.0;0.0
6552;1.0;1.0;1.0;1.0;0.0;0.0
6556;1.0;1.0;1.0;1.0;0.0;0.0
6776;1.0;1.0;1.0;1.0;0.0;0.0
6924;1.0;1.0;1.0;1.0;0.0;0.0
7020;0.0;0.0;0.0;0.0;0.0;0.0
7068;1.0;1.0;1.0;1.0;0.0;0.0
7112;0.0;0.0;0.0;0.0;0.0;0.0
7148;0.0;0.0;0.0;0.0;0.0;0.0
7176;1.0;1.0;1.0;1.0;0.0;0.0
7380;1.0;1.0;1.0;1.0;0.0;0.0
7504;1.0;1.0;1.0;1.0;0.0;0.0
7600;1.0;1.0;1.0;1.0;0.0;0.0
7612;0.0;0.0;0.0;0.0;0.0;0.0
7648;0.0;0.0;0.0;0.0;0.0;0.0
7736;1.0;1.0;1.0;1.0;0.0;0.0
7784;1.0;1.0;1.0;1.0;0.0;0.0
7868;1.0;1.0;1.0;1.0;0.0;0.0
7936;1.0;1.0;1.0;1.0;0.0;0.0
8008;1.0;1.0;1.0;1.0;0.0;0.0
8104;1.0;1.0;1.0;1.0;0.0;0.0
8188;1.0;1.0;1.0;1.0;0.0;0.0
8276;1.0;1.0;1.0;1.0;0.0;0.0
8328;1.0;1.0;1.0;1.0;0.0;0.0
8488;1.0;1.0;1.0;1.0;0.0;0.0
8568;1.0;1.0;1.0;1.0;0.0;0.0
8620;1.0;1.0;1.0;1.0;0.0;0.0
8632;1.0;1.0;1.0;1.0;0.0;0.0
8712;1.0;1.0;1.0;1.0;0.0;0.0
8804;1.0;1.0;1.0;1.0;0.0;0.0
8900;0.0;0.0;0.0;0.0;0.0;0.0
8984;1.0;1.0;1.0;1.0;0.0;0.0
9012;1.0;1.0;1.0;1.0;0.0;0.0
9092;1.0;1.0;1.0;1.0;0.0;0.0
9168;1.0;1.0;1.0;1.0;0.0;0.0
9172;1.0;1.0;1.0;1.0;0.0;0.0
9264;1.0;1.0;1.0;1.0;0.0;0.0
9368;1.0;1.0;1.0;1.0;0.0;0.0
9420;1.0;1.0;1.0;1.0;0.0;0.0
9500;1.0;1.0;1.0;1.0;0.0;0.0
9580;1.0;1.0;1.0;1.0;0.0;0.0
9584;1.0;1.0;1.0;1.0;0.0;0.0
9736;1.0;1.0;1.0;1.0;0.0;0.0
9804;1.0;1.0;1.0;1.0;0.0;0.0
9816;1.0;1.0;1.0;1.0;0.0;0.0
9944;1.0;1.0;1.0;1.0;0.0;0.0
9952;1.0;1.0;1.0;1.0;0.0;0.0
9956;1.0;1.0;1.0;1.0;0.0;0.0
10028;1.0;1.0;1.0;1.0;0.0;0.0
10108;1.0;1.0;1.0;1.0;0.0;0.0
10212;1.0;1.0;1.0;1.0;0.0;0.0
10348;1.0;1.0;1.0;1.0;0.0;0.0
10440;1.0;1.0;1.0;1.0;0.0;0.0
10452;1.0;1.0;1.0;1.0;0.0;0.0
10456;1.0;1.0;1.0;1.0;0.0;0.0
10492;1.0;1.0;1.0;1.0;0.0;0.0
10572;1.0;1.0;1.0;1.0;0.0;0.0
10580;1.0;1.0;1.0;1.0;0.0;0.0
10608;1.0;1.0;1.0;1.0;0.0;0.0
10848;1.0;1.0;1.0;1.0;0.0;0.0
11032;1.0;1.0;1.0;1.0;0.0;0.0
11060;1.0;1.0;1.0;1.0;0.0;0.0
11068;1.0;1.0;1.0;1.0;0.0;0.0
11236;1.0;1.0;1.0;1.0;0.0;0.0
11296;1.0;1.0;1.0;1.0;0.0;0.0
11320;1.0;1.0;1.0;1.0;0.0;0.0
11364;1.0;1.0;1.0;1.0;0.0;0.0
11500;1.0;1.0;1.0;1.0;0.0;0.0
11548;1.0;1.0;1.0;1.0;0.0;0.0
11576;1.0;1.0;1.0;1.0;0.0;0.0
11624;1.0;1.0;1.0;1.0;0.0;0.0
11660;1.0;1.0;1.0;1.0;0.0;0.0
11696;1.0;1.0;1.0;1.0;0.0;0.0
11748;1.0;1.0;1.0;1.0;0.0;0.0
11772;1.0;1.0;1.0;1.0;0.0;0.0
11780;1.0;1.0;1.0;1.0;0.0;0.0
11804;1.0;1.0;1.0;1.0;0.0;0.0
11896;1.0;1.0;1.0;1.0;0.0;0.0
12064;1.0;1.0;1.0;1.0;0.0;0.0
12156;1.0;1.0;1.0;1.0;0.0;0.0
12260;1.0;1.0;1.0;1.0;0.0;0.0
12292;1.0;1.0;1.0;1.0;0.0;0.0
12360;1.0;1.0;1.0;1.0;0.0;0.0
12400;1.0;1.0;1.0;1.0;0.0;0.0
12436;1.0;1.0;1.0;1.0;0.0;0.0
12444;1.0;1.0;1.0;1.0;0.0;0.0
12476;1.0;1.0;1.0;1.0;0.0;0.0
12508;1.0;1.0;1.0;1.0;0.0;0.0
12632;1.0;1.0;1.0;1.0;0.0;0.0
12636;1.0;1.0;1.0;1.0;0.0;0.0
12688;1.0;1.0;1.0;1.0;0.0;0.0
12744;1.0;1.0;1.0;1.0;0.0;0.0
12752;1.0;1.0;1.0;1.0;0.0;0.0
12824;1.0;1.0;1.0;1.0;0.0;0.0
12836;1.0;1.0;1.0;1.0;0.0;0.0
12956;1.0;1.0;1.0;1.0;0.0;0.0
12980;1.0;1.0;1.0;1.0;0.0;0.0
13028;1.0;1.0;1.0;1.0;0.0;0.0
13056;1.0;1.0;1.0;1.0;0.0;0.0
13104;1.0;1.0;1.0;1.0;0.0;0.0
13152;1.0;1.0;1.0;1.0;0.0;0.0
13192;1.0;1.0;1.0;1.0;0.0;0.0
13284;1.0;1.0;1.0;1.0;0.0;0.0
13332;1.0;1.0;1.0;1.0;0.0;0.0
13380;1.0;1.0;1.0;1.0;0.0;0.0
13424;1.0;1.0;1.0;1.0;0.0;0.0
13436;1.0;1.0;1.0;1.0;0.0;0.0
13492;1.0;1.0;1.0;1.0;0.0;0.0
13732;1.0;1.0;1.0;1.0;0.0;0.0
13848;1.0;1.0;1.0;1.0;0.0;0.0
13856;1.0;1.0;1.0;1.0;0.0;0.0
13932;1.0;1.0;1.0;1.0;0.0;0.0
13988;1.0;1.0;1.0;1.0;0.0;0.0
14060;1.0;1.0;1.0;1.0;0.0;0.0
14136;1.0;1.0;1.0;1.0;0.0;0.0
14184;1.0;1.0;1.0;1.0;0.0;0.0
14216;1.0;1.0;1.0;1.0;0.0;0.0
14352;1.0;1.0;1.0;1.0;0.0;0.0
14356;1.0;1.0;1.0;1.0;0.0;0.0
14404;1.0;1.0;1.0;1.0;0.0;0.0
14480;1.0;1.0;1.0;1.0;0.0;0.0
14588;1.0;1.0;1.0;1.0;0.0;0.0
14600;1.0;1.0;1.0;1.0;0.0;0.0
14624;1.0;1.0;1.0;1.0;0.0;0.0
14648;1.0;1.0;1.0;1.0;0.0;0.0
14684;1.0;1.0;1.0;1.0;0.0;0.0
14692;1.0;1.0;1.0;1.0;0.0;0.0
14696;1.0;1.0;1.0;1.0;0.0;0.0
14708;1.0;1.0;1.0;1.0;0.0;0.0
14752;1.0;1.0;1.0;1.0;0.0;0.0
14812;1.0;1.0;1.0;1.0;0.0;0.0
14856;1.0;1.0;1.0;1.0;0.0;0.0
15020;1.0;1.0;1.0;1.0;0.0;0.0
15056;1.0;1.0;1.0;1.0;0.0;0.0
15148;1.0;1.0;1.0;1.0;0.0;0.0
15268;1.0;1.0;1.0;1.0;0.0;0.0
15376;1.0;1.0;1.0;1.0;0.0;0.0
15460;1.0;1.0;1.0;1.0;0.0;0.0
15580;1.0;1.0;1.0;1.0;0.0;0.0
15620;1.0;1.0;1.0;1.0;0.0;0.0
15716;1.0;1.0;1.0;1.0;0.0;0.0
15760;1.0;1.0;1.0;1.0;0.0;0.0
15796;1.0;1.0;1.0;1.0;0.0;0.0
15832;1.0;1.0;1.0;1.0;0.0;0.0
15964;1.0;1.0;1.0;1.0;0.0;0.0
16060;1.0;1.0;1.0;1.0;0.0;0.0
16208;1.0;1.0;1.0;1.0;0.0;0.0
16212;1.0;1.0;1.0;1.0;0.0;0.0
16468;1.0;1.0;1.0;1.0;0.0;0.0
16472;1.0;1.0;1.0;1.0;0.0;0.0
16532;1.0;1.0;1.0;1.0;0.0;0.0
16556;1.0;1.0;1.0;1.0;0.0;0.0
16768;1.0;1.0;1.0;1.0;0.0;0.0
16784;1.0;1.0;1.0;1.0;0.0;0.0
16804;1.0;1.0;1.0;1.0;0.0;0.0
16816;1.0;1.0;1.0;1.0;0.0;0.0
16848;1.0;1.0;1.0;1.0;0.0;0.0
16864;1.0;1.0;1.0;1.0;0.0;0.0
16884;1.0;1.0;1.0;1.0;0.0;0.0
16956;1.0;1.0;1.0;1.0;0.0;0.0
16976;1.0;1.0;1.0;1.0;0.0;0.0
17000;1.0;1.0;1.0;1.0;0.0;0.0
17020;1.0;1.0;1.0;1.0;0.0;0.0
17108;1.0;1.0;1.0;1.0;0.0;0.0
17276;1.0;1.0;1.0;1.0;0.0;0.0
17288;1.0;1.0;1.0;1.0;0.0;0.0
17336;1.0;1.0;1.0;1.0;0.0;0.0
17368;1.0;1.0;1.0;1.0;0.0;0.0
17376;1.0;1.0;1.0;1.0;0.0;0.0
17412;1.0;1.0;1.0;1.0;0.0;0.0
17432;1.0;1.0;1.0;1.0;0.0;0.0
17440;1.0;1.0;1.0;1.0;0.0;0.0
17448;1.0;1.0;1.0;1.0;0.0;0.0
17540;1.0;1.0;1.0;1.0;0.0;0.0
17652;1.0;1.0;1.0;1.0;0.0;0.0
17684;1.0;1.0;1.0;1.0;0.0;0.0
17700;1.0;1.0;1.0;1.0;0.0;0.0
17864;1.0;1.0;1.0;1.0;0.0;0.0
17880;1.0;1.0;1.0;1.0;0.0;0.0
17944;1.0;1.0;1.0;1.0;0.0;0.0
18000;1.0;1.0;1.0;1.0;0.0;0.0
18020;1.0;1.0;1.0;1.0;0.0;0.0
18032;1.0;1.0;1.0;1.0;0.0;0.0
18040;1.0;1.0;1.0;1.0;0.0;0.0
18100;1.0;1.0;1.0;1.0;0.0;0.0
18108;1.0;1.0;1.0;1.0;0.0;0.0
18136;1.0;1.0;1.0;1.0;0.0;0.0
18224;1.0;1.0;1.0;1.0;0.0;0.0
18268;1.0;1.0;1.0;1.0;0.0;0.0
18348;1.0;1.0;1.0;1.0;0.0;0.0
18380;1.0;1.0;1.0;1.0;0.0;0.0
18396;1.0;1.0;1.0;1.0;0.0;0.0
18400;1.0;1.0;1.0;1.0;0.0;0.0
18544;1.0;1.0;1.0;1.0;0.0;0.0
18584;1.0;1.0;1.0;1.0;0.0;0.0
18752;1.0;1.0;1.0;1.0;0.0;0.0
18784;1.0;1.0;1.0;1.0;0.0;0.0
18824;1.0;1.0;1.0;1.0;0.0;0.0
18856;1.0;1.0;1.0;1.0;0.0;0.0
18880;1.0;1.0;1.0;1.0;0.0;0.0
18884;1.0;1.0;1.0;1.0;0.0;0.0
18896;1.0;1.0;1.0;1.0;0.0;0.0
18976;1.0;1.0;1.0;1.0;0.0;0.0
18980;1.0;1.0;1.0;1.0;0.0;0.0
19024;1.0;1.0;1.0;1.0;0.0;0.0
19096;1.0;1.0;1.0;1.0;0.0;0.0
19112;1.0;1.0;1.0;1.0;0.0;0.0
19160;1.0;1.0;1.0;1.0;0.0;0.0
19176;1.0;1.0;1.0;1.0;0.0;0.0
19204;1.0;1.0;1.0;1.0;0.0;0.0
19228;1.0;1.0;1.0;1.0;0.0;0.0
19312;1.0;1.0;1.0;1.0;0.0;0.0
19324;1.0;1.0;1.0;1.0;0.0;0.0
19348;1.0;1.0;1.0;1.0;0.0;0.0
19372;1.0;1.0;1.0;1.0;0.0;0.0
19380;1.0;1.0;1.0;1.0;0.0;0.0
19384;1.0;1.0;1.0;1.0;0.0;0.0
19400;1.0;1.0;1.0;1.0;0.0;0.0
19440;1.0;1.0;1.0;1.0;0.0;0.0
19452;1.0;1.0;1.0;1.0;0.0;0.0
19468;1.0;1.0;1.0;1.0;0.0;0.0
19516;1.0;1.0;1.0;1.0;0.0;0.0
19564;1.0;1.0;1.0;1.0;0.0;0.0
19612;1.0;1.0;1.0;1.0;0.0;0.0
19660;1.0;1.0;1.0;1.0;0.0;0.0
19664;1.0;1.0;1.0;1.0;0.0;0.0
19700;1.0;1.0;1.0;1.0;0.0;0.0
19716;1.0;1.0;1.0;1.0;0.0;0.0
19720;1.0;1.0;1.0;1.0;0.0;0.0
19780;1.0;1.0;1.0;1.0;0.0;0.0
19816;1.0;1.0;1.0;1.0;0.0;0.0
19848;1.0;1.0;1.0;1.0;0.0;0.0
19880;1.0;1.0;1.0;1.0;0.0;0.0
19888;1.0;1.0;1.0;1.0;0.0;0.0
19904;1.0;1.0;1.0;1.0;0.0;0.0
20024;1.0;1.0;1.0;1.0;0.0;0.0
20268;1.0;1.0;1.0;1.0;0.0;0.0
20348;1.0;1.0;1.0;1.0;0.0;0.0
20352;1.0;1.0;1.0;1.0;0.0;0.0
20376;1.0;1.0;1.0;1.0;0.0;0.0
20384;1.0;1.0;1.0;1.0;0.0;0.0
20428;1.0;1.0;1.0;1.0;0.0;0.0
20432;1.0;1.0;1.0;1.0;0.0;0.0
20468;1.0;1.0;1.0;1.0;0.0;0.0
20488;1.0;1.0;1.0;1.0;0.0;0.0
20528;1.0;1.0;1.0;1.0;0.0;0.0
20560;1.0;1.0;1.0;1.0;0.0;0.0
20624;1.0;1.0;1.0;1.0;0.0;0.0
20636;1.0;1.0;1.0;1.0;0.0;0.0
20648;1.0;1.0;1.0;1.0;0.0;0.0
20692;1.0;1.0;1.0;1.0;0.0;0.0
20700;1.0;1.0;1.0;1.0;0.0;0.0
20708;1.0;1.0;1.0;1.0;0.0;0.0
20740;1.0;1.0;1.0;1.0;0.0;0.0
20764;1.0;1.0;1.0;1.0;0.0;0.0
20792;1.0;1.0;1.0;1.0;0.0;0.0
20844;1.0;1.0;1.0;1.0;0.0;0.0
20960;1.0;1.0;1.0;1.0;0.0;0.0
21028;1.0;1.0;1.0;1.0;0.0;0.0
21072;1.0;1.0;1.0;1.0;0.0;0.0
21116;1.0;1.0;1.0;1.0;0.0;0.0
21200;1.0;1.0;1.0;1.0;0.0;0.0
21344;1.0;1.0;1.0;1.0;0.0;0.0
21408;1.0;1.0;1.0;1.0;0.0;0.0
21424;1.0;1.0;1.0;1.0;0.0;0.0
21544;1.0;1.0;1.0;1.0;0.0;0.0
21556;1.0;1.0;1.0;1.0;0.0;0.0
21572;1.0;1.0;1.0;1.0;0.0;0.0
21740;1.0;1.0;1.0;1.0;0.0;0.0
21788;1.0;1.0;1.0;1.0;0.0;0.0
21804;1.0;1.0;1.0;1.0;0.0;0.0
21904;1.0;1.0;1.0;1.0;0.0;0.0
21908;1.0;1.0;1.0;1.0;0.0;0.0
21956;1.0;1.0;1.0;1.0;0.0;0.0
21988;1.0;1.0;1.0;1.0;0.0;0.0
22008;1.0;1.0;1.0;1.0;0.0;0.0
22104;1.0;1.0;1.0;1.0;0.0;0.0
22216;1.0;1.0;1.0;1.0;0.0;0.0
22232;1.0;1.0;1.0;1.0;0.0;0.0
22280;1.0;1.0;1.0;1.0;0.0;0.0
22292;1.0;1.0;1.0;1.0;0.0;0.0
22396;1.0;1.0;1.0;1.0;0.0;0.0
22512;1.0;1.0;1.0;1.0;0.0;0.0
22560;1.0;1.0;1.0;1.0;0.0;0.0
22588;1.0;1.0;1.0;1.0;0.0;0.0
22592;1.0;1.0;1.0;1.0;0.0;0.0
22612;1.0;1.0;1.0;1.0;0.0;0.0
22616;1.0;1.0;1.0;1.0;0.0;0.0
22660;1.0;1.0;1.0;1.0;0.0;0.0
22720;1.0;1.0;1.0;1.0;0.0;0.0
22756;1.0;1.0;1.0;1.0;0.0;0.0
22792;1.0;1.0;1.0;1.0;0.0;0.0
22820;1.0;1.0;1.0;1.0;0.0;0.0
22864;1.0;1.0;1.0;1.0;0.0;0.0
22880;1.0;1.0;1.0;1.0;0.0;0.0
22912;1.0;1.0;1.0;1.0;0.0;0.0
22940;1.0;1.0;1.0;1.0;0.0;0.0
22948;1.0;1.0;1.0;1.0;0.0;0.0
23000;1.0;1.0;1.0;1.0;0.0;0.0
23040;1.0;1.0;1.0;1.0;0.0;0.0
23100;1.0;1.0;1.0;1.0;0.0;0.0
23132;1.0;1.0;1.0;1.0;0.0;0.0
23208;1.0;1.0;1.0;1.0;0.0;0.0
23296;1.0;1.0;1.0;1.0;0.0;0.0
23324;1.0;1.0;1.0;1.0;0.0;0.0
23332;1.0;1.0;1.0;1.0;0.0;0.0
23380;1.0;1.0;1.0;1.0;0.0;0.0
23388;1.0;1.0;1.0;1.0;0.0;0.0
23448;1.0;1.0;1.0;1.0;0.0;0.0
23564;1.0;1.0;1.0;1.0;0.0;0.0
23600;1.0;1.0;1.0;1.0;0.0;0.0
23620;1.0;1.0;1.0;1.0;0.0;0.0
23704;1.0;1.0;1.0;1.0;0.0;0.0
23892;1.0;1.0;1.0;1.0;0.0;0.0
24056;1.0;1.0;1.0;1.0;0.0;0.0
24112;1.0;1.0;1.0;1.0;0.0;0.0
24200;1.0;1.0;1.0;1.0;0.0;0.0
24580;1.0;1.0;1.0;1.0;0.0;0.0
24676;1.0;1.0;1.0;1.0;0.0;0.0
24724;1.0;1.0;1.0;1.0;0.0;0.0
24756;1.0;1.0;1.0;1.0;0.0;0.0
24788;1.0;1.0;1.0;1.0;0.0;0.0
24868;1.0;1.0;1.0;1.0;0.0;0.0
25020;1.0;1.0;1.0;1.0;0.0;0.0
25132;1.0;1.0;1.0;1.0;0.0;0.0
25256;1.0;1.0;1.0;1.0;0.0;0.0
25336;1.0;1.0;1.0;1.0;0.0;0.0
25344;1.0;1.0;1.0;1.0;0.0;0.0
25464;1.0;1.0;1.0;1.0;0.0;0.0
25476;1.0;1.0;1.0;1.0;0.0;0.0
25492;1.0;1.0;1.0;1.0;0.0;0.0
25580;1.0;1.0;1.0;1.0;0.0;0.0
25792;1.0;1.0;1.0;1.0;0.0;0.0
25900;1.0;1.0;1.0;1.0;0.0;0.0
25940;1.0;1.0;1.0;1.0;0.0;0.0
26008;1.0;1.0;1.0;1.0;0.0;0.0
26040;1.0;1.0;1.0;1.0;0.0;0.0
26052;1.0;1.0;1.0;1.0;0.0;0.0
26144;1.0;1.0;1.0;1.0;0.0;0.0
26172;1.0;1.0;1.0;1.0;0.0;0.0
26200;1.0;1.0;1.0;1.0;0.0;0.0
26296;1.0;1.0;1.0;1.0;0.0;0.0
26344;1.0;1.0;1.0;1.0;0.0;0.0
26368;1.0;1.0;1.0;1.0;0.0;0.0
26388;1.0;1.0;1.0;1.0;0.0;0.0
26572;1.0;1.0;1.0;1.0;0.0;0.0
26588;1.0;1.0;1.0;1.0;0.0;0.0
26592;1.0;1.0;1.0;1.0;0.0;0.0
26628;1.0;1.0;1.0;1.0;0.0;0.0
26668;1.0;1.0;1.0;1.0;0.0;0.0
26700;1.0;1.0;1.0;1.0;0.0;0.0
26728;1.0;1.0;1.0;1.0;0.0;0.0
26740;1.0;1.0;1.0;1.0;0.0;0.0
26784;1.0;1.0;1.0;1.0;0.0;0.0
26788;1.0;1.0;1.0;1.0;0.0;0.0
26824;1.0;1.0;1.0;1.0;0.0;0.0
26900;1.0;1.0;1.0;1.0;0.0;0.0
26908;1.0;1.0;1.0;1.0;0.0;0.0
26944;1.0;1.0;1.0;1.0;0.0;0.0
26984;1.0;1.0;1.0;1.0;0.0;0.0
27032;1.0;1.0;1.0;1.0;0.0;0.0
27112;1.0;1.0;1.0;1.0;0.0;0.0
27136;1.0;1.0;1.0;1.0;0.0;0.0
27156;1.0;1.0;1.0;1.0;0.0;0.0
27248;1.0;1.0;1.0;1.0;0.0;0.0
27272;1.0;1.0;1.0;1.0;0.0;0.0
27352;1.0;1.0;1.0;1.0;0.0;0.0
27392;1.0;1.0;1.0;1.0;0.0;0.0
27420;1.0;1.0;1.0;1.0;0.0;0.0
27484;1.0;1.0;1.0;1.0;0.0;0.0
27572;1.0;1.0;1.0;1.0;0.0;0.0
27620;1.0;1.0;1.0;1.0;0.0;0.0
27664;1.0;1.0;1.0;1.0;0.0;0.0
27696;1.0;1.0;1.0;1.0;0.0;0.0
27732;1.0;1.0;1.0;1.0;0.0;0.0
27740;1.0;1.0;1.0;1.0;0.0;0.0
27764;1.0;1.0;1.0;1.0;0.0;0.0
27812;1.0;1.0;1.0;1.0;0.0;0.0
27876;1.0;1.0;1.0;1.0;0.0;0.0
27888;1.0;1.0;1.0;1.0;0.0;0.0
27960;1.0;1.0;1.0;1.0;0.0;0.0
28064;1.0;1.0;1.0;1.0;0.0;0.0
28088;1.0;1.0;1.0;1.0;0.0;0.0
28104;1.0;1.0;1.0;1.0;0.0;0.0
28252;1.0;1.0;1.0;1.0;0.0;0.0
28288;1.0;1.0;1.0;1.0;0.0;0.0
28604;1.0;1.0;1.0;1.0;0.0;0.0
28680;1.0;1.0;1.0;1.0;0.0;0.0
28716;1.0;1.0;1.0;1.0;0.0;0.0
28732;1.0;1.0;1.0;1.0;0.0;0.0
28764;1.0;1.0;1.0;1.0;0.0;0.0
28788;1.0;1.0;1.0;1.0;0.0;0.0
28904;1.0;1.0;1.0;1.0;0.0;0.0
28920;1.0;1.0;1.0;1.0;0.0;0.0
28972;1.0;1.0;1.0;1.0;0.0;0.0
29196;1.0;1.0;1.0;1.0;0.0;0.0
29244;1.0;1.0;1.0;1.0;0.0;0.0
29280;1.0;1.0;1.0;1.0;0.0;0.0
29296;1.0;1.0;1.0;1.0;0.0;0.0
29336;1.0;1.0;1.0;1.0;0.0;0.0
29424;1.0;1.0;1.0;1.0;0.0;0.0
29516;1.0;1.0;1.0;1.0;0.0;0.0
29588;1.0;1.0;1.0;1.0;0.0;0.0
29592;1.0;1.0;1.0;1.0;0.0;0.0
29712;1.0;1.0;1.0;1.0;0.0;0.0
29716;1.0;1.0;1.0;1.0;0.0;0.0
29744;1.0;1.0;1.0;1.0;0.0;0.0
29892;1.0;1.0;1.0;1.0;0.0;0.0
29940;1.0;1.0;1.0;1.0;0.0;0.0
30036;1.0;1.0;1.0;1.0;0.0;0.0
30040;1.0;1.0;1.0;1.0;0.0;0.0
30068;1.0;1.0;1.0;1.0;0.0;0.0
30120;1.0;1.0;1.0;1.0;0.0;0.0
30136;1.0;1.0;1.0;1.0;0.0;0.0
30144;1.0;1.0;1.0;1.0;0.0;0.0
30244;1.0;1.0;1.0;1.0;0.0;0.0
30376;1.0;1.0;1.0;1.0;0.0;0.0
30428;1.0;1.0;1.0;1.0;0.0;0.0
30492;1.0;1.0;1.0;1.0;0.0;0.0
30572;1.0;1.0;1.0;1.0;0.0;0.0
30620;1.0;1.0;1.0;1.0;0.0;0.0
30724;1.0;1.0;1.0;1.0;0.0;0.0
30808;1.0;1.0;1.0;1.0;0.0;0.0
30824;1.0;1.0;1.0;1.0;0.0;0.0
30828;1.0;1.0;1.0;1.0;0.0;0.0
30836;1.0;1.0;1.0;1.0;0.0;0.0
30972;1.0;1.0;1.0;1.0;0.0;0.0
30984;1.0;1.0;1.0;1.0;0.0;0.0
31016;1.0;1.0;1.0;1.0;0.0;0.0
31144;1.0;1.0;1.0;1.0;0.0;0.0
31272;1.0;1.0;1.0;1.0;0.0;0.0
31280;1.0;1.0;1.0;1.0;0.0;0.0
31296;1.0;1.0;1.0;1.0;0.0;0.0
31336;1.0;1.0;1.0;1.0;0.0;0.0
31384;1.0;1.0;1.0;1.0;0.0;0.0
31388;1.0;1.0;1.0;1.0;0.0;0.0
31408;1.0;1.0;1.0;1.0;0.0;0.0
31432;1.0;1.0;1.0;1.0;0.0;0.0
31476;1.0;1.0;1.0;1.0;0.0;0.0
31644;1.0;1.0;1.0;1.0;0.0;0.0
31676;1.0;1.0;1.0;1.0;0.0;0.0
31724;1.0;1.0;1.0;1.0;0.0;0.0
31792;1.0;1.0;1.0;1.0;0.0;0.0
31828;1.0;1.0;1.0;1.0;0.0;0.0
31844;1.0;1.0;1.0;1.0;0.0;0.0
32052;1.0;1.0;1.0;1.0;0.0;0.0
32108;1.0;1.0;1.0;1.0;0.0;0.0
32204;1.0;1.0;1.0;1.0;0.0;0.0
32240;1.0;1.0;1.0;1.0;0.0;0.0
32336;1.0;1.0;1.0;1.0;0.0;0.0
32408;1.0;1.0;1.0;1.0;0.0;0.0
32464;1.0;1.0;1.0;1.0;0.0;0.0
32484;1.0;1.0;1.0;1.0;0.0;0.0
