;mean;amin;amax;median;std;var
3484;0.0;0.0;0.0;0.0;0.0;0.0
3504;0.0;0.0;0.0;0.0;0.0;0.0
3540;0.0;0.0;0.0;0.0;0.0;0.0
3584;0.0;0.0;0.0;0.0;0.0;0.0
3620;0.0;0.0;0.0;0.0;0.0;0.0
3644;0.0;0.0;0.0;0.0;0.0;0.0
3656;1.0;1.0;1.0;1.0;0.0;0.0
3684;0.0;0.0;0.0;0.0;0.0;0.0
3736;0.0;0.0;0.0;0.0;0.0;0.0
3744;0.0;0.0;0.0;0.0;0.0;0.0
3764;0.0;0.0;0.0;0.0;0.0;0.0
3824;0.0;0.0;0.0;0.0;0.0;0.0
3884;0.0;0.0;0.0;0.0;0.0;0.0
3896;0.0;0.0;0.0;0.0;0.0;0.0
3924;0.0;0.0;0.0;0.0;0.0;0.0
3976;0.0;0.0;0.0;0.0;0.0;0.0
4056;0.0;0.0;0.0;0.0;0.0;0.0
4064;0.0;0.0;0.0;0.0;0.0;0.0
4144;0.0;0.0;0.0;0.0;0.0;0.0
4176;0.0;0.0;0.0;0.0;0.0;0.0
4256;0.0;0.0;0.0;0.0;0.0;0.0
4336;0.0;0.0;0.0;0.0;0.0;0.0
4376;0.0;0.0;0.0;0.0;0.0;0.0
4508;0.0;0.0;0.0;0.0;0.0;0.0
4624;0.0;0.0;0.0;0.0;0.0;0.0
4696;0.0;0.0;0.0;0.0;0.0;0.0
4784;0.0;0.0;0.0;0.0;0.0;0.0
4864;0.0;0.0;0.0;0.0;0.0;0.0
4904;1.0;1.0;1.0;1.0;0.0;0.0
4936;0.0;0.0;0.0;0.0;0.0;0.0
4984;0.0;0.0;0.0;0.0;0.0;0.0
4988;0.0;0.0;0.0;0.0;0.0;0.0
5016;0.0;0.0;0.0;0.0;0.0;0.0
5064;0.0;0.0;0.0;0.0;0.0;0.0
5148;0.0;0.0;0.0;0.0;0.0;0.0
5156;0.0;0.0;0.0;0.0;0.0;0.0
5176;0.0;0.0;0.0;0.0;0.0;0.0
5224;0.0;0.0;0.0;0.0;0.0;0.0
5228;0.0;0.0;0.0;0.0;0.0;0.0
5236;0.0;0.0;0.0;0.0;0.0;0.0
5304;0.0;0.0;0.0;0.0;0.0;0.0
5308;0.0;0.0;0.0;0.0;0.0;0.0
5316;0.0;0.0;0.0;0.0;0.0;0.0
5336;0.0;0.0;0.0;0.0;0.0;0.0
5388;0.0;0.0;0.0;0.0;0.0;0.0
5416;0.0;0.0;0.0;0.0;0.0;0.0
5468;0.0;0.0;0.0;0.0;0.0;0.0
5496;0.0;0.0;0.0;0.0;0.0;0.0
5556;0.0;0.0;0.0;0.0;0.0;0.0
5628;0.0;0.0;0.0;0.0;0.0;0.0
5636;0.0;0.0;0.0;0.0;0.0;0.0
5708;0.0;0.0;0.0;0.0;0.0;0.0
5716;0.0;0.0;0.0;0.0;0.0;0.0
5784;0.0;0.0;0.0;0.0;0.0;0.0
5876;0.0;0.0;0.0;0.0;0.0;0.0
5944;0.0;0.0;0.0;0.0;0.0;0.0
5948;0.0;0.0;0.0;0.0;0.0;0.0
5956;0.0;0.0;0.0;0.0;0.0;0.0
5976;0.0;0.0;0.0;0.0;0.0;0.0
6028;0.0;0.0;0.0;0.0;0.0;0.0
6056;0.0;0.0;0.0;0.0;0.0;0.0
6108;0.0;0.0;0.0;0.0;0.0;0.0
6116;0.0;0.0;0.0;0.0;0.0;0.0
6216;0.0;0.0;0.0;0.0;0.0;0.0
6224;0.0;0.0;0.0;0.0;0.0;0.0
6276;0.0;0.0;0.0;0.0;0.0;0.0
6304;0.0;0.0;0.0;0.0;0.0;0.0
6372;0.0;0.0;0.0;0.0;0.0;0.0
6376;0.0;0.0;0.0;0.0;0.0;0.0
6384;0.0;0.0;0.0;0.0;0.0;0.0
6436;0.0;0.0;0.0;0.0;0.0;0.0
6488;0.0;0.0;0.0;0.0;0.0;0.0
6504;1.0;1.0;1.0;1.0;0.0;0.0
6548;1.0;1.0;1.0;1.0;0.0;0.0
6568;0.0;0.0;0.0;0.0;0.0;0.0
6596;0.0;0.0;0.0;0.0;0.0;0.0
6628;0.0;0.0;0.0;0.0;0.0;0.0
6704;0.0;0.0;0.0;0.0;0.0;0.0
6728;0.0;0.0;0.0;0.0;0.0;0.0
6756;0.0;0.0;0.0;0.0;0.0;0.0
6864;0.0;0.0;0.0;0.0;0.0;0.0
6916;0.0;0.0;0.0;0.0;0.0;0.0
6968;0.0;0.0;0.0;0.0;0.0;0.0
6996;0.0;0.0;0.0;0.0;0.0;0.0
7024;0.0;0.0;0.0;0.0;0.0;0.0
7048;0.0;0.0;0.0;0.0;0.0;0.0
7076;0.0;0.0;0.0;0.0;0.0;0.0
7104;0.0;0.0;0.0;0.0;0.0;0.0
7208;0.0;0.0;0.0;0.0;0.0;0.0
7236;0.0;0.0;0.0;0.0;0.0;0.0
7252;0.0;0.0;0.0;0.0;0.0;0.0
7344;0.0;0.0;0.0;0.0;0.0;0.0
7392;0.0;0.0;0.0;0.0;0.0;0.0
7412;0.0;0.0;0.0;0.0;0.0;0.0
7424;1.0;1.0;1.0;1.0;0.0;0.0
7472;0.0;0.0;0.0;0.0;0.0;0.0
7476;0.0;0.0;0.0;0.0;0.0;0.0
7492;0.0;0.0;0.0;0.0;0.0;0.0
7504;0.0;0.0;0.0;0.0;0.0;0.0
7552;0.0;0.0;0.0;0.0;0.0;0.0
7556;0.0;0.0;0.0;0.0;0.0;0.0
7584;0.0;0.0;0.0;0.0;0.0;0.0
7604;1.0;1.0;1.0;1.0;0.0;0.0
7684;0.0;0.0;0.0;0.0;0.0;0.0
7716;0.0;0.0;0.0;0.0;0.0;0.0
7744;0.0;0.0;0.0;0.0;0.0;0.0
7760;0.0;0.0;0.0;0.0;0.0;0.0
7764;0.0;0.0;0.0;0.0;0.0;0.0
7796;1.0;1.0;1.0;1.0;0.0;0.0
7840;0.0;0.0;0.0;0.0;0.0;0.0
7956;0.0;0.0;0.0;0.0;0.0;0.0
8000;0.0;0.0;0.0;0.0;0.0;0.0
8028;0.0;0.0;0.0;0.0;0.0;0.0
8036;0.0;0.0;0.0;0.0;0.0;0.0
8116;0.0;0.0;0.0;0.0;0.0;0.0
8160;0.0;0.0;0.0;0.0;0.0;0.0
8168;1.0;1.0;1.0;1.0;0.0;0.0
8320;0.0;0.0;0.0;0.0;0.0;0.0
8336;1.0;1.0;1.0;1.0;0.0;0.0
8356;0.0;0.0;0.0;0.0;0.0;0.0
8416;0.0;0.0;0.0;0.0;0.0;0.0
8432;1.0;1.0;1.0;1.0;0.0;0.0
8488;0.0;0.0;0.0;0.0;0.0;0.0
8496;0.0;0.0;0.0;0.0;0.0;0.0
8500;1.0;1.0;1.0;1.0;0.0;0.0
8592;0.0;0.0;0.0;0.0;0.0;0.0
8648;0.0;0.0;0.0;0.0;0.0;0.0
8672;0.0;0.0;0.0;0.0;0.0;0.0
8716;1.0;1.0;1.0;1.0;0.0;0.0
8752;0.0;0.0;0.0;0.0;0.0;0.0
8816;0.0;0.0;0.0;0.0;0.0;0.0
8896;0.0;0.0;0.0;0.0;0.0;0.0
8972;1.0;1.0;1.0;1.0;0.0;0.0
8976;0.0;0.0;0.0;0.0;0.0;0.0
9028;0.0;0.0;0.0;0.0;0.0;0.0
9052;0.0;0.0;0.0;0.0;0.0;0.0
9108;0.0;0.0;0.0;0.0;0.0;0.0
9116;1.0;1.0;1.0;1.0;0.0;0.0
9132;0.0;0.0;0.0;0.0;0.0;0.0
9136;0.0;0.0;0.0;0.0;0.0;0.0
9268;0.0;0.0;0.0;0.0;0.0;0.0
9276;0.0;0.0;0.0;0.0;0.0;0.0
9292;0.0;0.0;0.0;0.0;0.0;0.0
9348;0.0;0.0;0.0;0.0;0.0;0.0
9356;0.0;0.0;0.0;0.0;0.0;0.0
9372;0.0;0.0;0.0;0.0;0.0;0.0
9404;0.0;0.0;0.0;0.0;0.0;0.0
9436;0.0;0.0;0.0;0.0;0.0;0.0
9516;0.0;0.0;0.0;0.0;0.0;0.0
9532;0.0;0.0;0.0;0.0;0.0;0.0
9588;0.0;0.0;0.0;0.0;0.0;0.0
9612;1.0;1.0;1.0;1.0;0.0;0.0
9692;0.0;0.0;0.0;0.0;0.0;0.0
9724;0.0;0.0;0.0;0.0;0.0;0.0
9736;0.0;0.0;0.0;0.0;0.0;0.0
9772;0.0;0.0;0.0;0.0;0.0;0.0
9828;0.0;0.0;0.0;0.0;0.0;0.0
9852;0.0;0.0;0.0;0.0;0.0;0.0
9908;0.0;0.0;0.0;0.0;0.0;0.0
9932;0.0;0.0;0.0;0.0;0.0;0.0
9976;0.0;0.0;0.0;0.0;0.0;0.0
10120;0.0;0.0;0.0;0.0;0.0;0.0
10136;0.0;0.0;0.0;0.0;0.0;0.0
10172;0.0;0.0;0.0;0.0;0.0;0.0
10200;0.0;0.0;0.0;0.0;0.0;0.0
10252;0.0;0.0;0.0;0.0;0.0;0.0
10364;0.0;0.0;0.0;0.0;0.0;0.0
10444;0.0;0.0;0.0;0.0;0.0;0.0
10520;1.0;1.0;1.0;1.0;0.0;0.0
10524;0.0;0.0;0.0;0.0;0.0;0.0
10600;0.0;0.0;0.0;0.0;0.0;0.0
10680;0.0;0.0;0.0;0.0;0.0;0.0
10684;0.0;0.0;0.0;0.0;0.0;0.0
10744;1.0;1.0;1.0;1.0;0.0;0.0
10780;0.0;0.0;0.0;0.0;0.0;0.0
10856;1.0;1.0;1.0;1.0;0.0;0.0
10860;1.0;1.0;1.0;1.0;0.0;0.0
10880;1.0;1.0;1.0;1.0;0.0;0.0
10924;0.0;0.0;0.0;0.0;0.0;0.0
11020;1.0;1.0;1.0;1.0;0.0;0.0
11040;0.0;0.0;0.0;0.0;0.0;0.0
11052;1.0;1.0;1.0;1.0;0.0;0.0
11120;0.0;0.0;0.0;0.0;0.0;0.0
11212;0.0;0.0;0.0;0.0;0.0;0.0
11220;0.0;0.0;0.0;0.0;0.0;0.0
11280;0.0;0.0;0.0;0.0;0.0;0.0
11360;0.0;0.0;0.0;0.0;0.0;0.0
11460;0.0;0.0;0.0;0.0;0.0;0.0
11520;0.0;0.0;0.0;0.0;0.0;0.0
11644;0.0;0.0;0.0;0.0;0.0;0.0
11680;0.0;0.0;0.0;0.0;0.0;0.0
11828;1.0;1.0;1.0;1.0;0.0;0.0
11840;0.0;0.0;0.0;0.0;0.0;0.0
11860;0.0;0.0;0.0;0.0;0.0;0.0
11908;0.0;0.0;0.0;0.0;0.0;0.0
11920;0.0;0.0;0.0;0.0;0.0;0.0
11940;0.0;0.0;0.0;0.0;0.0;0.0
11980;1.0;1.0;1.0;1.0;0.0;0.0
11988;0.0;0.0;0.0;0.0;0.0;0.0
12000;0.0;0.0;0.0;0.0;0.0;0.0
12060;0.0;0.0;0.0;0.0;0.0;0.0
12068;0.0;0.0;0.0;0.0;0.0;0.0
12080;0.0;0.0;0.0;0.0;0.0;0.0
12160;0.0;0.0;0.0;0.0;0.0;0.0
12224;0.0;0.0;0.0;0.0;0.0;0.0
12304;0.0;0.0;0.0;0.0;0.0;0.0
12320;0.0;0.0;0.0;0.0;0.0;0.0
12400;0.0;0.0;0.0;0.0;0.0;0.0
12468;0.0;0.0;0.0;0.0;0.0;0.0
12472;0.0;0.0;0.0;0.0;0.0;0.0
12536;1.0;1.0;1.0;1.0;0.0;0.0
12544;0.0;0.0;0.0;0.0;0.0;0.0
12608;0.0;0.0;0.0;0.0;0.0;0.0
12616;0.0;0.0;0.0;0.0;0.0;0.0
12736;1.0;1.0;1.0;1.0;0.0;0.0
12768;0.0;0.0;0.0;0.0;0.0;0.0
12776;0.0;0.0;0.0;0.0;0.0;0.0
12812;1.0;1.0;1.0;1.0;0.0;0.0
12824;0.0;0.0;0.0;0.0;0.0;0.0
12904;0.0;0.0;0.0;0.0;0.0;0.0
12924;1.0;1.0;1.0;1.0;0.0;0.0
12928;0.0;0.0;0.0;0.0;0.0;0.0
12936;0.0;0.0;0.0;0.0;0.0;0.0
13004;0.0;0.0;0.0;0.0;0.0;0.0
13096;0.0;0.0;0.0;0.0;0.0;0.0
13104;1.0;1.0;1.0;1.0;0.0;0.0
13112;0.0;0.0;0.0;0.0;0.0;0.0
13116;1.0;1.0;1.0;1.0;0.0;0.0
13176;0.0;0.0;0.0;0.0;0.0;0.0
13244;0.0;0.0;0.0;0.0;0.0;0.0
13256;0.0;0.0;0.0;0.0;0.0;0.0
13320;1.0;1.0;1.0;1.0;0.0;0.0
13336;0.0;0.0;0.0;0.0;0.0;0.0
13396;1.0;1.0;1.0;1.0;0.0;0.0
13404;1.0;1.0;1.0;1.0;0.0;0.0
13424;0.0;0.0;0.0;0.0;0.0;0.0
13516;0.0;0.0;0.0;0.0;0.0;0.0
13536;1.0;1.0;1.0;1.0;0.0;0.0
13572;1.0;1.0;1.0;1.0;0.0;0.0
13580;1.0;1.0;1.0;1.0;0.0;0.0
13616;1.0;1.0;1.0;1.0;0.0;0.0
13732;1.0;1.0;1.0;1.0;0.0;0.0
13764;0.0;0.0;0.0;0.0;0.0;0.0
13856;0.0;0.0;0.0;0.0;0.0;0.0
13876;0.0;0.0;0.0;0.0;0.0;0.0
13904;1.0;1.0;1.0;1.0;0.0;0.0
13952;1.0;1.0;1.0;1.0;0.0;0.0
14004;0.0;0.0;0.0;0.0;0.0;0.0
14008;1.0;1.0;1.0;1.0;0.0;0.0
14084;0.0;0.0;0.0;0.0;0.0;0.0
14132;1.0;1.0;1.0;1.0;0.0;0.0
14144;1.0;1.0;1.0;1.0;0.0;0.0
14196;0.0;0.0;0.0;0.0;0.0;0.0
14212;0.0;0.0;0.0;0.0;0.0;0.0
14220;0.0;0.0;0.0;0.0;0.0;0.0
14224;0.0;0.0;0.0;0.0;0.0;0.0
14228;1.0;1.0;1.0;1.0;0.0;0.0
14280;1.0;1.0;1.0;1.0;0.0;0.0
14372;0.0;0.0;0.0;0.0;0.0;0.0
14380;1.0;1.0;1.0;1.0;0.0;0.0
14392;1.0;1.0;1.0;1.0;0.0;0.0
14432;1.0;1.0;1.0;1.0;0.0;0.0
14512;0.0;0.0;0.0;0.0;0.0;0.0
14520;1.0;1.0;1.0;1.0;0.0;0.0
14592;0.0;0.0;0.0;0.0;0.0;0.0
14624;0.0;0.0;0.0;0.0;0.0;0.0
14668;0.0;0.0;0.0;0.0;0.0;0.0
14672;0.0;0.0;0.0;0.0;0.0;0.0
14748;0.0;0.0;0.0;0.0;0.0;0.0
14784;0.0;0.0;0.0;0.0;0.0;0.0
14844;1.0;1.0;1.0;1.0;0.0;0.0
14900;0.0;0.0;0.0;0.0;0.0;0.0
14908;0.0;0.0;0.0;0.0;0.0;0.0
14924;0.0;0.0;0.0;0.0;0.0;0.0
14936;1.0;1.0;1.0;1.0;0.0;0.0
14956;1.0;1.0;1.0;1.0;0.0;0.0
14980;1.0;1.0;1.0;1.0;0.0;0.0
15036;0.0;0.0;0.0;0.0;0.0;0.0
15096;0.0;0.0;0.0;0.0;0.0;0.0
15272;1.0;1.0;1.0;1.0;0.0;0.0
15336;0.0;0.0;0.0;0.0;0.0;0.0
15364;1.0;1.0;1.0;1.0;0.0;0.0
15412;1.0;1.0;1.0;1.0;0.0;0.0
15468;1.0;1.0;1.0;1.0;0.0;0.0
15496;1.0;1.0;1.0;1.0;0.0;0.0
15512;0.0;0.0;0.0;0.0;0.0;0.0
15556;1.0;1.0;1.0;1.0;0.0;0.0
15584;1.0;1.0;1.0;1.0;0.0;0.0
15600;1.0;1.0;1.0;1.0;0.0;0.0
15664;0.0;0.0;0.0;0.0;0.0;0.0
15708;1.0;1.0;1.0;1.0;0.0;0.0
15732;1.0;1.0;1.0;1.0;0.0;0.0
15772;1.0;1.0;1.0;1.0;0.0;0.0
15804;1.0;1.0;1.0;1.0;0.0;0.0
15852;0.0;0.0;0.0;0.0;0.0;0.0
15856;1.0;1.0;1.0;1.0;0.0;0.0
15892;1.0;1.0;1.0;1.0;0.0;0.0
15936;0.0;0.0;0.0;0.0;0.0;0.0
15964;0.0;0.0;0.0;0.0;0.0;0.0
16016;1.0;1.0;1.0;1.0;0.0;0.0
16044;0.0;0.0;0.0;0.0;0.0;0.0
16080;1.0;1.0;1.0;1.0;0.0;0.0
16116;1.0;1.0;1.0;1.0;0.0;0.0
16132;0.0;0.0;0.0;0.0;0.0;0.0
16144;1.0;1.0;1.0;1.0;0.0;0.0
16180;1.0;1.0;1.0;1.0;0.0;0.0
16208;1.0;1.0;1.0;1.0;0.0;0.0
16240;1.0;1.0;1.0;1.0;0.0;0.0
16288;0.0;0.0;0.0;0.0;0.0;0.0
16312;0.0;0.0;0.0;0.0;0.0;0.0
16316;1.0;1.0;1.0;1.0;0.0;0.0
16396;0.0;0.0;0.0;0.0;0.0;0.0
16476;0.0;0.0;0.0;0.0;0.0;0.0
16488;0.0;0.0;0.0;0.0;0.0;0.0
16512;1.0;1.0;1.0;1.0;0.0;0.0
16552;1.0;1.0;1.0;1.0;0.0;0.0
16556;1.0;1.0;1.0;1.0;0.0;0.0
16580;1.0;1.0;1.0;1.0;0.0;0.0
16600;1.0;1.0;1.0;1.0;0.0;0.0
16648;1.0;1.0;1.0;1.0;0.0;0.0
16668;0.0;0.0;0.0;0.0;0.0;0.0
16728;0.0;0.0;0.0;0.0;0.0;0.0
16788;1.0;1.0;1.0;1.0;0.0;0.0
16820;0.0;0.0;0.0;0.0;0.0;0.0
16828;1.0;1.0;1.0;1.0;0.0;0.0
16864;1.0;1.0;1.0;1.0;0.0;0.0
16892;1.0;1.0;1.0;1.0;0.0;0.0
16960;1.0;1.0;1.0;1.0;0.0;0.0
16984;1.0;1.0;1.0;1.0;0.0;0.0
17032;1.0;1.0;1.0;1.0;0.0;0.0
17060;1.0;1.0;1.0;1.0;0.0;0.0
17104;0.0;0.0;0.0;0.0;0.0;0.0
17188;1.0;1.0;1.0;1.0;0.0;0.0
17192;0.0;0.0;0.0;0.0;0.0;0.0
17228;1.0;1.0;1.0;1.0;0.0;0.0
17248;1.0;1.0;1.0;1.0;0.0;0.0
17264;1.0;1.0;1.0;1.0;0.0;0.0
17288;0.0;0.0;0.0;0.0;0.0;0.0
17292;1.0;1.0;1.0;1.0;0.0;0.0
17324;1.0;1.0;1.0;1.0;0.0;0.0
17396;1.0;1.0;1.0;1.0;0.0;0.0
17408;0.0;0.0;0.0;0.0;0.0;0.0
17420;1.0;1.0;1.0;1.0;0.0;0.0
17444;1.0;1.0;1.0;1.0;0.0;0.0
17460;1.0;1.0;1.0;1.0;0.0;0.0
17488;0.0;0.0;0.0;0.0;0.0;0.0
17540;0.0;0.0;0.0;0.0;0.0;0.0
17600;0.0;0.0;0.0;0.0;0.0;0.0
17620;0.0;0.0;0.0;0.0;0.0;0.0
17628;1.0;1.0;1.0;1.0;0.0;0.0
17676;1.0;1.0;1.0;1.0;0.0;0.0
17700;1.0;1.0;1.0;1.0;0.0;0.0
17724;1.0;1.0;1.0;1.0;0.0;0.0
17756;0.0;0.0;0.0;0.0;0.0;0.0
17768;1.0;1.0;1.0;1.0;0.0;0.0
17800;1.0;1.0;1.0;1.0;0.0;0.0
17824;0.0;0.0;0.0;0.0;0.0;0.0
17828;1.0;1.0;1.0;1.0;0.0;0.0
17848;1.0;1.0;1.0;1.0;0.0;0.0
17852;1.0;1.0;1.0;1.0;0.0;0.0
17880;0.0;0.0;0.0;0.0;0.0;0.0
17908;0.0;0.0;0.0;0.0;0.0;0.0
17976;1.0;1.0;1.0;1.0;0.0;0.0
17988;1.0;1.0;1.0;1.0;0.0;0.0
18012;1.0;1.0;1.0;1.0;0.0;0.0
18056;0.0;0.0;0.0;0.0;0.0;0.0
18080;1.0;1.0;1.0;1.0;0.0;0.0
18144;1.0;1.0;1.0;1.0;0.0;0.0
18156;1.0;1.0;1.0;1.0;0.0;0.0
18172;1.0;1.0;1.0;1.0;0.0;0.0
18188;1.0;1.0;1.0;1.0;0.0;0.0
18212;1.0;1.0;1.0;1.0;0.0;0.0
18232;1.0;1.0;1.0;1.0;0.0;0.0
18252;0.0;0.0;0.0;0.0;0.0;0.0
18276;1.0;1.0;1.0;1.0;0.0;0.0
18288;1.0;1.0;1.0;1.0;0.0;0.0
18300;1.0;1.0;1.0;1.0;0.0;0.0
18320;1.0;1.0;1.0;1.0;0.0;0.0
18368;0.0;0.0;0.0;0.0;0.0;0.0
18380;0.0;0.0;0.0;0.0;0.0;0.0
18388;1.0;1.0;1.0;1.0;0.0;0.0
18416;1.0;1.0;1.0;1.0;0.0;0.0
18448;0.0;0.0;0.0;0.0;0.0;0.0
18508;0.0;0.0;0.0;0.0;0.0;0.0
18524;1.0;1.0;1.0;1.0;0.0;0.0
18580;0.0;0.0;0.0;0.0;0.0;0.0
18600;0.0;0.0;0.0;0.0;0.0;0.0
18604;0.0;0.0;0.0;0.0;0.0;0.0
18616;1.0;1.0;1.0;1.0;0.0;0.0
18620;1.0;1.0;1.0;1.0;0.0;0.0
18648;1.0;1.0;1.0;1.0;0.0;0.0
18692;1.0;1.0;1.0;1.0;0.0;0.0
18696;0.0;0.0;0.0;0.0;0.0;0.0
18700;0.0;0.0;0.0;0.0;0.0;0.0
18720;1.0;1.0;1.0;1.0;0.0;0.0
18756;1.0;1.0;1.0;1.0;0.0;0.0
18760;1.0;1.0;1.0;1.0;0.0;0.0
18764;1.0;1.0;1.0;1.0;0.0;0.0
18776;1.0;1.0;1.0;1.0;0.0;0.0
18832;1.0;1.0;1.0;1.0;0.0;0.0
18852;1.0;1.0;1.0;1.0;0.0;0.0
18880;1.0;1.0;1.0;1.0;0.0;0.0
18896;1.0;1.0;1.0;1.0;0.0;0.0
18920;1.0;1.0;1.0;1.0;0.0;0.0
18924;1.0;1.0;1.0;1.0;0.0;0.0
18960;0.0;0.0;0.0;0.0;0.0;0.0
18996;1.0;1.0;1.0;1.0;0.0;0.0
19008;1.0;1.0;1.0;1.0;0.0;0.0
19060;1.0;1.0;1.0;1.0;0.0;0.0
19092;1.0;1.0;1.0;1.0;0.0;0.0
19216;0.0;0.0;0.0;0.0;0.0;0.0
19244;0.0;0.0;0.0;0.0;0.0;0.0
19256;1.0;1.0;1.0;1.0;0.0;0.0
19284;1.0;1.0;1.0;1.0;0.0;0.0
19308;1.0;1.0;1.0;1.0;0.0;0.0
19324;0.0;0.0;0.0;0.0;0.0;0.0
19340;1.0;1.0;1.0;1.0;0.0;0.0
19364;0.0;0.0;0.0;0.0;0.0;0.0
19456;1.0;1.0;1.0;1.0;0.0;0.0
19468;1.0;1.0;1.0;1.0;0.0;0.0
19500;1.0;1.0;1.0;1.0;0.0;0.0
19504;1.0;1.0;1.0;1.0;0.0;0.0
19520;1.0;1.0;1.0;1.0;0.0;0.0
19552;1.0;1.0;1.0;1.0;0.0;0.0
19580;0.0;0.0;0.0;0.0;0.0;0.0
19584;0.0;0.0;0.0;0.0;0.0;0.0
19600;0.0;0.0;0.0;0.0;0.0;0.0
19624;1.0;1.0;1.0;1.0;0.0;0.0
19656;1.0;1.0;1.0;1.0;0.0;0.0
19664;0.0;0.0;0.0;0.0;0.0;0.0
19680;1.0;1.0;1.0;1.0;0.0;0.0
19720;1.0;1.0;1.0;1.0;0.0;0.0
19728;1.0;1.0;1.0;1.0;0.0;0.0
19732;1.0;1.0;1.0;1.0;0.0;0.0
19768;1.0;1.0;1.0;1.0;0.0;0.0
19796;1.0;1.0;1.0;1.0;0.0;0.0
19848;1.0;1.0;1.0;1.0;0.0;0.0
19868;1.0;1.0;1.0;1.0;0.0;0.0
19872;1.0;1.0;1.0;1.0;0.0;0.0
19876;1.0;1.0;1.0;1.0;0.0;0.0
19904;1.0;1.0;1.0;1.0;0.0;0.0
19952;1.0;1.0;1.0;1.0;0.0;0.0
20012;1.0;1.0;1.0;1.0;0.0;0.0
20048;1.0;1.0;1.0;1.0;0.0;0.0
20100;1.0;1.0;1.0;1.0;0.0;0.0
20140;1.0;1.0;1.0;1.0;0.0;0.0
20184;1.0;1.0;1.0;1.0;0.0;0.0
20204;1.0;1.0;1.0;1.0;0.0;0.0
20232;1.0;1.0;1.0;1.0;0.0;0.0
20300;1.0;1.0;1.0;1.0;0.0;0.0
20324;1.0;1.0;1.0;1.0;0.0;0.0
20352;1.0;1.0;1.0;1.0;0.0;0.0
20360;0.0;0.0;0.0;0.0;0.0;0.0
20424;1.0;1.0;1.0;1.0;0.0;0.0
20436;1.0;1.0;1.0;1.0;0.0;0.0
20448;1.0;1.0;1.0;1.0;0.0;0.0
20452;1.0;1.0;1.0;1.0;0.0;0.0
20460;1.0;1.0;1.0;1.0;0.0;0.0
20480;1.0;1.0;1.0;1.0;0.0;0.0
20512;1.0;1.0;1.0;1.0;0.0;0.0
