;mean;amin;amax;median;std;var
137676;1.0;1.0;1.0;1.0;0.0;0.0
137724;1.0;1.0;1.0;1.0;0.0;0.0
137856;1.0;1.0;1.0;1.0;0.0;0.0
137916;1.0;1.0;1.0;1.0;0.0;0.0
137924;1.0;1.0;1.0;1.0;0.0;0.0
137960;1.0;1.0;1.0;1.0;0.0;0.0
137976;1.0;1.0;1.0;1.0;0.0;0.0
138004;1.0;1.0;1.0;1.0;0.0;0.0
138060;1.0;1.0;1.0;1.0;0.0;0.0
138068;1.0;1.0;1.0;1.0;0.0;0.0
138092;1.0;1.0;1.0;1.0;0.0;0.0
138148;1.0;1.0;1.0;1.0;0.0;0.0
138156;1.0;1.0;1.0;1.0;0.0;0.0
138160;1.0;1.0;1.0;1.0;0.0;0.0
138180;1.0;1.0;1.0;1.0;0.0;0.0
138196;1.0;1.0;1.0;1.0;0.0;0.0
138288;1.0;1.0;1.0;1.0;0.0;0.0
138324;1.0;1.0;1.0;1.0;0.0;0.0
138368;1.0;1.0;1.0;1.0;0.0;0.0
138380;1.0;1.0;1.0;1.0;0.0;0.0
138400;1.0;1.0;1.0;1.0;0.0;0.0
138508;1.0;1.0;1.0;1.0;0.0;0.0
138516;1.0;1.0;1.0;1.0;0.0;0.0
138564;1.0;1.0;1.0;1.0;0.0;0.0
138576;1.0;1.0;1.0;1.0;0.0;0.0
138600;1.0;1.0;1.0;1.0;0.0;0.0
138636;1.0;1.0;1.0;1.0;0.0;0.0
138672;1.0;1.0;1.0;1.0;0.0;0.0
138712;1.0;1.0;1.0;1.0;0.0;0.0
138732;1.0;1.0;1.0;1.0;0.0;0.0
138748;1.0;1.0;1.0;1.0;0.0;0.0
138760;1.0;1.0;1.0;1.0;0.0;0.0
138792;1.0;1.0;1.0;1.0;0.0;0.0
138980;1.0;1.0;1.0;1.0;0.0;0.0
139012;1.0;1.0;1.0;1.0;0.0;0.0
139024;1.0;1.0;1.0;1.0;0.0;0.0
139052;1.0;1.0;1.0;1.0;0.0;0.0
139064;1.0;1.0;1.0;1.0;0.0;0.0
139104;1.0;1.0;1.0;1.0;0.0;0.0
139128;1.0;1.0;1.0;1.0;0.0;0.0
139184;1.0;1.0;1.0;1.0;0.0;0.0
139232;1.0;1.0;1.0;1.0;0.0;0.0
139380;1.0;1.0;1.0;1.0;0.0;0.0
139412;1.0;1.0;1.0;1.0;0.0;0.0
139480;1.0;1.0;1.0;1.0;0.0;0.0
139504;1.0;1.0;1.0;1.0;0.0;0.0
139572;1.0;1.0;1.0;1.0;0.0;0.0
139620;1.0;1.0;1.0;1.0;0.0;0.0
139628;1.0;1.0;1.0;1.0;0.0;0.0
139648;1.0;1.0;1.0;1.0;0.0;0.0
139660;1.0;1.0;1.0;1.0;0.0;0.0
139672;1.0;1.0;1.0;1.0;0.0;0.0
139756;1.0;1.0;1.0;1.0;0.0;0.0
139816;1.0;1.0;1.0;1.0;0.0;0.0
139840;1.0;1.0;1.0;1.0;0.0;0.0
139892;1.0;1.0;1.0;1.0;0.0;0.0
139908;1.0;1.0;1.0;1.0;0.0;0.0
139932;1.0;1.0;1.0;1.0;0.0;0.0
139952;1.0;1.0;1.0;1.0;0.0;0.0
139980;1.0;1.0;1.0;1.0;0.0;0.0
139996;1.0;1.0;1.0;1.0;0.0;0.0
140028;1.0;1.0;1.0;1.0;0.0;0.0
140048;1.0;1.0;1.0;1.0;0.0;0.0
140128;1.0;1.0;1.0;1.0;0.0;0.0
140144;1.0;1.0;1.0;1.0;0.0;0.0
140164;1.0;1.0;1.0;1.0;0.0;0.0
140168;1.0;1.0;1.0;1.0;0.0;0.0
140272;1.0;1.0;1.0;1.0;0.0;0.0
140296;1.0;1.0;1.0;1.0;0.0;0.0
140320;1.0;1.0;1.0;1.0;0.0;0.0
140412;1.0;1.0;1.0;1.0;0.0;0.0
140552;1.0;1.0;1.0;1.0;0.0;0.0
140556;1.0;1.0;1.0;1.0;0.0;0.0
140572;1.0;1.0;1.0;1.0;0.0;0.0
140692;1.0;1.0;1.0;1.0;0.0;0.0
140716;1.0;1.0;1.0;1.0;0.0;0.0
140740;1.0;1.0;1.0;1.0;0.0;0.0
140756;1.0;1.0;1.0;1.0;0.0;0.0
140876;1.0;1.0;1.0;1.0;0.0;0.0
140928;1.0;1.0;1.0;1.0;0.0;0.0
140944;1.0;1.0;1.0;1.0;0.0;0.0
140960;1.0;1.0;1.0;1.0;0.0;0.0
141016;1.0;1.0;1.0;1.0;0.0;0.0
141060;1.0;1.0;1.0;1.0;0.0;0.0
141108;1.0;1.0;1.0;1.0;0.0;0.0
141140;1.0;1.0;1.0;1.0;0.0;0.0
141160;1.0;1.0;1.0;1.0;0.0;0.0
141208;1.0;1.0;1.0;1.0;0.0;0.0
141280;1.0;1.0;1.0;1.0;0.0;0.0
141304;1.0;1.0;1.0;1.0;0.0;0.0
141308;1.0;1.0;1.0;1.0;0.0;0.0
141324;1.0;1.0;1.0;1.0;0.0;0.0
141364;1.0;1.0;1.0;1.0;0.0;0.0
141408;1.0;1.0;1.0;1.0;0.0;0.0
141512;1.0;1.0;1.0;1.0;0.0;0.0
141556;1.0;1.0;1.0;1.0;0.0;0.0
141596;1.0;1.0;1.0;1.0;0.0;0.0
141684;1.0;1.0;1.0;1.0;0.0;0.0
141708;1.0;1.0;1.0;1.0;0.0;0.0
141744;1.0;1.0;1.0;1.0;0.0;0.0
141780;1.0;1.0;1.0;1.0;0.0;0.0
141848;1.0;1.0;1.0;1.0;0.0;0.0
141860;1.0;1.0;1.0;1.0;0.0;0.0
141896;1.0;1.0;1.0;1.0;0.0;0.0
141908;1.0;1.0;1.0;1.0;0.0;0.0
142208;1.0;1.0;1.0;1.0;0.0;0.0
142236;1.0;1.0;1.0;1.0;0.0;0.0
142280;1.0;1.0;1.0;1.0;0.0;0.0
142424;1.0;1.0;1.0;1.0;0.0;0.0
142468;1.0;1.0;1.0;1.0;0.0;0.0
142548;1.0;1.0;1.0;1.0;0.0;0.0
142560;1.0;1.0;1.0;1.0;0.0;0.0
142632;1.0;1.0;1.0;1.0;0.0;0.0
142636;1.0;1.0;1.0;1.0;0.0;0.0
142652;1.0;1.0;1.0;1.0;0.0;0.0
142716;1.0;1.0;1.0;1.0;0.0;0.0
142728;1.0;1.0;1.0;1.0;0.0;0.0
142856;1.0;1.0;1.0;1.0;0.0;0.0
142868;1.0;1.0;1.0;1.0;0.0;0.0
142888;1.0;1.0;1.0;1.0;0.0;0.0
142956;1.0;1.0;1.0;1.0;0.0;0.0
142980;1.0;1.0;1.0;1.0;0.0;0.0
143136;1.0;1.0;1.0;1.0;0.0;0.0
143140;1.0;1.0;1.0;1.0;0.0;0.0
143152;1.0;1.0;1.0;1.0;0.0;0.0
143156;1.0;1.0;1.0;1.0;0.0;0.0
143252;1.0;1.0;1.0;1.0;0.0;0.0
143284;1.0;1.0;1.0;1.0;0.0;0.0
143300;1.0;1.0;1.0;1.0;0.0;0.0
143336;1.0;1.0;1.0;1.0;0.0;0.0
143480;1.0;1.0;1.0;1.0;0.0;0.0
143524;1.0;1.0;1.0;1.0;0.0;0.0
143656;1.0;1.0;1.0;1.0;0.0;0.0
143732;1.0;1.0;1.0;1.0;0.0;0.0
143776;1.0;1.0;1.0;1.0;0.0;0.0
143856;1.0;1.0;1.0;1.0;0.0;0.0
143924;1.0;1.0;1.0;1.0;0.0;0.0
143928;1.0;1.0;1.0;1.0;0.0;0.0
143940;1.0;1.0;1.0;1.0;0.0;0.0
143964;1.0;1.0;1.0;1.0;0.0;0.0
143968;1.0;1.0;1.0;1.0;0.0;0.0
144040;1.0;1.0;1.0;1.0;0.0;0.0
144072;1.0;1.0;1.0;1.0;0.0;0.0
144088;1.0;1.0;1.0;1.0;0.0;0.0
144104;1.0;1.0;1.0;1.0;0.0;0.0
144248;1.0;1.0;1.0;1.0;0.0;0.0
144260;1.0;1.0;1.0;1.0;0.0;0.0
144280;1.0;1.0;1.0;1.0;0.0;0.0
144308;1.0;1.0;1.0;1.0;0.0;0.0
144388;1.0;1.0;1.0;1.0;0.0;0.0
144412;1.0;1.0;1.0;1.0;0.0;0.0
144468;1.0;1.0;1.0;1.0;0.0;0.0
144540;1.0;1.0;1.0;1.0;0.0;0.0
144560;1.0;1.0;1.0;1.0;0.0;0.0
144580;1.0;1.0;1.0;1.0;0.0;0.0
144584;1.0;1.0;1.0;1.0;0.0;0.0
144620;1.0;1.0;1.0;1.0;0.0;0.0
144676;1.0;1.0;1.0;1.0;0.0;0.0
144756;1.0;1.0;1.0;1.0;0.0;0.0
144760;1.0;1.0;1.0;1.0;0.0;0.0
144844;1.0;1.0;1.0;1.0;0.0;0.0
144904;1.0;1.0;1.0;1.0;0.0;0.0
144940;1.0;1.0;1.0;1.0;0.0;0.0
144964;1.0;1.0;1.0;1.0;0.0;0.0
145000;1.0;1.0;1.0;1.0;0.0;0.0
145060;1.0;1.0;1.0;1.0;0.0;0.0
145068;1.0;1.0;1.0;1.0;0.0;0.0
145076;1.0;1.0;1.0;1.0;0.0;0.0
145092;1.0;1.0;1.0;1.0;0.0;0.0
145156;1.0;1.0;1.0;1.0;0.0;0.0
145204;1.0;1.0;1.0;1.0;0.0;0.0
145248;1.0;1.0;1.0;1.0;0.0;0.0
145332;1.0;1.0;1.0;1.0;0.0;0.0
145336;1.0;1.0;1.0;1.0;0.0;0.0
145356;1.0;1.0;1.0;1.0;0.0;0.0
145412;1.0;1.0;1.0;1.0;0.0;0.0
145456;1.0;1.0;1.0;1.0;0.0;0.0
145488;1.0;1.0;1.0;1.0;0.0;0.0
145520;1.0;1.0;1.0;1.0;0.0;0.0
145572;1.0;1.0;1.0;1.0;0.0;0.0
145576;1.0;1.0;1.0;1.0;0.0;0.0
145604;1.0;1.0;1.0;1.0;0.0;0.0
145688;1.0;1.0;1.0;1.0;0.0;0.0
145700;1.0;1.0;1.0;1.0;0.0;0.0
145772;1.0;1.0;1.0;1.0;0.0;0.0
145788;1.0;1.0;1.0;1.0;0.0;0.0
145812;1.0;1.0;1.0;1.0;0.0;0.0
145832;1.0;1.0;1.0;1.0;0.0;0.0
145844;1.0;1.0;1.0;1.0;0.0;0.0
145984;1.0;1.0;1.0;1.0;0.0;0.0
146064;1.0;1.0;1.0;1.0;0.0;0.0
146076;1.0;1.0;1.0;1.0;0.0;0.0
146156;1.0;1.0;1.0;1.0;0.0;0.0
146164;1.0;1.0;1.0;1.0;0.0;0.0
146228;1.0;1.0;1.0;1.0;0.0;0.0
146232;1.0;1.0;1.0;1.0;0.0;0.0
146276;1.0;1.0;1.0;1.0;0.0;0.0
146328;1.0;1.0;1.0;1.0;0.0;0.0
146360;1.0;1.0;1.0;1.0;0.0;0.0
146372;1.0;1.0;1.0;1.0;0.0;0.0
146444;1.0;1.0;1.0;1.0;0.0;0.0
146460;1.0;1.0;1.0;1.0;0.0;0.0
146476;1.0;1.0;1.0;1.0;0.0;0.0
146544;1.0;1.0;1.0;1.0;0.0;0.0
146584;1.0;1.0;1.0;1.0;0.0;0.0
146628;1.0;1.0;1.0;1.0;0.0;0.0
146648;1.0;1.0;1.0;1.0;0.0;0.0
146764;1.0;1.0;1.0;1.0;0.0;0.0
146920;1.0;1.0;1.0;1.0;0.0;0.0
146968;1.0;1.0;1.0;1.0;0.0;0.0
147112;1.0;1.0;1.0;1.0;0.0;0.0
147188;1.0;1.0;1.0;1.0;0.0;0.0
147240;1.0;1.0;1.0;1.0;0.0;0.0
147376;1.0;1.0;1.0;1.0;0.0;0.0
147436;1.0;1.0;1.0;1.0;0.0;0.0
147468;1.0;1.0;1.0;1.0;0.0;0.0
147520;1.0;1.0;1.0;1.0;0.0;0.0
147576;1.0;1.0;1.0;1.0;0.0;0.0
147616;1.0;1.0;1.0;1.0;0.0;0.0
147628;1.0;1.0;1.0;1.0;0.0;0.0
147724;1.0;1.0;1.0;1.0;0.0;0.0
147812;1.0;1.0;1.0;1.0;0.0;0.0
147844;1.0;1.0;1.0;1.0;0.0;0.0
147908;1.0;1.0;1.0;1.0;0.0;0.0
148012;1.0;1.0;1.0;1.0;0.0;0.0
148032;1.0;1.0;1.0;1.0;0.0;0.0
148212;1.0;1.0;1.0;1.0;0.0;0.0
148264;1.0;1.0;1.0;1.0;0.0;0.0
148272;1.0;1.0;1.0;1.0;0.0;0.0
148324;1.0;1.0;1.0;1.0;0.0;0.0
148460;1.0;1.0;1.0;1.0;0.0;0.0
148520;1.0;1.0;1.0;1.0;0.0;0.0
148548;1.0;1.0;1.0;1.0;0.0;0.0
148584;1.0;1.0;1.0;1.0;0.0;0.0
148604;1.0;1.0;1.0;1.0;0.0;0.0
148684;1.0;1.0;1.0;1.0;0.0;0.0
148704;1.0;1.0;1.0;1.0;0.0;0.0
148752;1.0;1.0;1.0;1.0;0.0;0.0
148784;1.0;1.0;1.0;1.0;0.0;0.0
148888;1.0;1.0;1.0;1.0;0.0;0.0
148908;1.0;1.0;1.0;1.0;0.0;0.0
148912;1.0;1.0;1.0;1.0;0.0;0.0
148984;1.0;1.0;1.0;1.0;0.0;0.0
149012;1.0;1.0;1.0;1.0;0.0;0.0
149040;1.0;1.0;1.0;1.0;0.0;0.0
149064;1.0;1.0;1.0;1.0;0.0;0.0
149092;1.0;1.0;1.0;1.0;0.0;0.0
149112;1.0;1.0;1.0;1.0;0.0;0.0
149156;1.0;1.0;1.0;1.0;0.0;0.0
149336;1.0;1.0;1.0;1.0;0.0;0.0
149376;1.0;1.0;1.0;1.0;0.0;0.0
149424;1.0;1.0;1.0;1.0;0.0;0.0
149504;1.0;1.0;1.0;1.0;0.0;0.0
149520;1.0;1.0;1.0;1.0;0.0;0.0
149556;1.0;1.0;1.0;1.0;0.0;0.0
149612;1.0;1.0;1.0;1.0;0.0;0.0
149652;1.0;1.0;1.0;1.0;0.0;0.0
149684;1.0;1.0;1.0;1.0;0.0;0.0
149692;1.0;1.0;1.0;1.0;0.0;0.0
149704;1.0;1.0;1.0;1.0;0.0;0.0
149728;1.0;1.0;1.0;1.0;0.0;0.0
149840;1.0;1.0;1.0;1.0;0.0;0.0
149848;1.0;1.0;1.0;1.0;0.0;0.0
149880;1.0;1.0;1.0;1.0;0.0;0.0
149920;1.0;1.0;1.0;1.0;0.0;0.0
149992;1.0;1.0;1.0;1.0;0.0;0.0
150008;1.0;1.0;1.0;1.0;0.0;0.0
150040;1.0;1.0;1.0;1.0;0.0;0.0
150124;1.0;1.0;1.0;1.0;0.0;0.0
150180;1.0;1.0;1.0;1.0;0.0;0.0
150188;1.0;1.0;1.0;1.0;0.0;0.0
150208;1.0;1.0;1.0;1.0;0.0;0.0
150336;1.0;1.0;1.0;1.0;0.0;0.0
150388;1.0;1.0;1.0;1.0;0.0;0.0
150484;1.0;1.0;1.0;1.0;0.0;0.0
150576;1.0;1.0;1.0;1.0;0.0;0.0
150608;1.0;1.0;1.0;1.0;0.0;0.0
150624;1.0;1.0;1.0;1.0;0.0;0.0
150692;1.0;1.0;1.0;1.0;0.0;0.0
150724;1.0;1.0;1.0;1.0;0.0;0.0
150732;1.0;1.0;1.0;1.0;0.0;0.0
150824;1.0;1.0;1.0;1.0;0.0;0.0
151008;1.0;1.0;1.0;1.0;0.0;0.0
151016;1.0;1.0;1.0;1.0;0.0;0.0
151056;1.0;1.0;1.0;1.0;0.0;0.0
151212;1.0;1.0;1.0;1.0;0.0;0.0
151220;1.0;1.0;1.0;1.0;0.0;0.0
151228;1.0;1.0;1.0;1.0;0.0;0.0
151348;1.0;1.0;1.0;1.0;0.0;0.0
151356;1.0;1.0;1.0;1.0;0.0;0.0
151380;1.0;1.0;1.0;1.0;0.0;0.0
151440;1.0;1.0;1.0;1.0;0.0;0.0
151476;1.0;1.0;1.0;1.0;0.0;0.0
151552;1.0;1.0;1.0;1.0;0.0;0.0
151556;1.0;1.0;1.0;1.0;0.0;0.0
151560;1.0;1.0;1.0;1.0;0.0;0.0
151616;1.0;1.0;1.0;1.0;0.0;0.0
151656;1.0;1.0;1.0;1.0;0.0;0.0
151660;1.0;1.0;1.0;1.0;0.0;0.0
151784;1.0;1.0;1.0;1.0;0.0;0.0
151876;1.0;1.0;1.0;1.0;0.0;0.0
151888;1.0;1.0;1.0;1.0;0.0;0.0
151956;1.0;1.0;1.0;1.0;0.0;0.0
152012;1.0;1.0;1.0;1.0;0.0;0.0
152024;1.0;1.0;1.0;1.0;0.0;0.0
152044;1.0;1.0;1.0;1.0;0.0;0.0
152064;1.0;1.0;1.0;1.0;0.0;0.0
152148;1.0;1.0;1.0;1.0;0.0;0.0
152164;1.0;1.0;1.0;1.0;0.0;0.0
152232;1.0;1.0;1.0;1.0;0.0;0.0
152236;1.0;1.0;1.0;1.0;0.0;0.0
152284;1.0;1.0;1.0;1.0;0.0;0.0
152308;1.0;1.0;1.0;1.0;0.0;0.0
152372;1.0;1.0;1.0;1.0;0.0;0.0
152448;1.0;1.0;1.0;1.0;0.0;0.0
152460;1.0;1.0;1.0;1.0;0.0;0.0
152488;1.0;1.0;1.0;1.0;0.0;0.0
152556;1.0;1.0;1.0;1.0;0.0;0.0
152612;1.0;1.0;1.0;1.0;0.0;0.0
152712;1.0;1.0;1.0;1.0;0.0;0.0
152724;1.0;1.0;1.0;1.0;0.0;0.0
152732;1.0;1.0;1.0;1.0;0.0;0.0
152752;1.0;1.0;1.0;1.0;0.0;0.0
152764;1.0;1.0;1.0;1.0;0.0;0.0
152808;1.0;1.0;1.0;1.0;0.0;0.0
152820;1.0;1.0;1.0;1.0;0.0;0.0
152936;1.0;1.0;1.0;1.0;0.0;0.0
152976;1.0;1.0;1.0;1.0;0.0;0.0
153088;1.0;1.0;1.0;1.0;0.0;0.0
153152;1.0;1.0;1.0;1.0;0.0;0.0
153252;1.0;1.0;1.0;1.0;0.0;0.0
153268;1.0;1.0;1.0;1.0;0.0;0.0
153296;1.0;1.0;1.0;1.0;0.0;0.0
153348;1.0;1.0;1.0;1.0;0.0;0.0
153460;1.0;1.0;1.0;1.0;0.0;0.0
153508;1.0;1.0;1.0;1.0;0.0;0.0
153512;1.0;1.0;1.0;1.0;0.0;0.0
153524;1.0;1.0;1.0;1.0;0.0;0.0
153612;1.0;1.0;1.0;1.0;0.0;0.0
153624;1.0;1.0;1.0;1.0;0.0;0.0
153644;1.0;1.0;1.0;1.0;0.0;0.0
153652;1.0;1.0;1.0;1.0;0.0;0.0
153664;1.0;1.0;1.0;1.0;0.0;0.0
153708;1.0;1.0;1.0;1.0;0.0;0.0
153784;1.0;1.0;1.0;1.0;0.0;0.0
153800;1.0;1.0;1.0;1.0;0.0;0.0
153856;1.0;1.0;1.0;1.0;0.0;0.0
154008;1.0;1.0;1.0;1.0;0.0;0.0
154028;1.0;1.0;1.0;1.0;0.0;0.0
154064;1.0;1.0;1.0;1.0;0.0;0.0
154172;1.0;1.0;1.0;1.0;0.0;0.0
154176;1.0;1.0;1.0;1.0;0.0;0.0
154188;1.0;1.0;1.0;1.0;0.0;0.0
154204;1.0;1.0;1.0;1.0;0.0;0.0
154236;1.0;1.0;1.0;1.0;0.0;0.0
154324;1.0;1.0;1.0;1.0;0.0;0.0
154332;1.0;1.0;1.0;1.0;0.0;0.0
154404;1.0;1.0;1.0;1.0;0.0;0.0
154452;1.0;1.0;1.0;1.0;0.0;0.0
154480;1.0;1.0;1.0;1.0;0.0;0.0
154608;1.0;1.0;1.0;1.0;0.0;0.0
154656;1.0;1.0;1.0;1.0;0.0;0.0
154676;1.0;1.0;1.0;1.0;0.0;0.0
154704;1.0;1.0;1.0;1.0;0.0;0.0
154820;1.0;1.0;1.0;1.0;0.0;0.0
154908;1.0;1.0;1.0;1.0;0.0;0.0
154916;1.0;1.0;1.0;1.0;0.0;0.0
154924;1.0;1.0;1.0;1.0;0.0;0.0
154964;1.0;1.0;1.0;1.0;0.0;0.0
155020;1.0;1.0;1.0;1.0;0.0;0.0
155048;1.0;1.0;1.0;1.0;0.0;0.0
155056;1.0;1.0;1.0;1.0;0.0;0.0
155080;1.0;1.0;1.0;1.0;0.0;0.0
155140;1.0;1.0;1.0;1.0;0.0;0.0
155156;1.0;1.0;1.0;1.0;0.0;0.0
155212;1.0;1.0;1.0;1.0;0.0;0.0
155232;1.0;1.0;1.0;1.0;0.0;0.0
155264;1.0;1.0;1.0;1.0;0.0;0.0
155348;1.0;1.0;1.0;1.0;0.0;0.0
155432;1.0;1.0;1.0;1.0;0.0;0.0
155444;1.0;1.0;1.0;1.0;0.0;0.0
155504;1.0;1.0;1.0;1.0;0.0;0.0
155520;1.0;1.0;1.0;1.0;0.0;0.0
155576;1.0;1.0;1.0;1.0;0.0;0.0
155584;1.0;1.0;1.0;1.0;0.0;0.0
155656;1.0;1.0;1.0;1.0;0.0;0.0
155696;1.0;1.0;1.0;1.0;0.0;0.0
155724;1.0;1.0;1.0;1.0;0.0;0.0
155744;1.0;1.0;1.0;1.0;0.0;0.0
155760;1.0;1.0;1.0;1.0;0.0;0.0
155808;1.0;1.0;1.0;1.0;0.0;0.0
155860;1.0;1.0;1.0;1.0;0.0;0.0
155864;1.0;1.0;1.0;1.0;0.0;0.0
155888;1.0;1.0;1.0;1.0;0.0;0.0
155908;1.0;1.0;1.0;1.0;0.0;0.0
155928;1.0;1.0;1.0;1.0;0.0;0.0
156012;1.0;1.0;1.0;1.0;0.0;0.0
156052;1.0;1.0;1.0;1.0;0.0;0.0
156072;1.0;1.0;1.0;1.0;0.0;0.0
156176;1.0;1.0;1.0;1.0;0.0;0.0
156260;1.0;1.0;1.0;1.0;0.0;0.0
156276;1.0;1.0;1.0;1.0;0.0;0.0
156344;1.0;1.0;1.0;1.0;0.0;0.0
156416;1.0;1.0;1.0;1.0;0.0;0.0
156504;1.0;1.0;1.0;1.0;0.0;0.0
156540;1.0;1.0;1.0;1.0;0.0;0.0
156624;1.0;1.0;1.0;1.0;0.0;0.0
156672;1.0;1.0;1.0;1.0;0.0;0.0
156684;1.0;1.0;1.0;1.0;0.0;0.0
156704;1.0;1.0;1.0;1.0;0.0;0.0
156728;1.0;1.0;1.0;1.0;0.0;0.0
156804;1.0;1.0;1.0;1.0;0.0;0.0
156864;1.0;1.0;1.0;1.0;0.0;0.0
156904;1.0;1.0;1.0;1.0;0.0;0.0
156908;1.0;1.0;1.0;1.0;0.0;0.0
156932;1.0;1.0;1.0;1.0;0.0;0.0
156940;1.0;1.0;1.0;1.0;0.0;0.0
156976;1.0;1.0;1.0;1.0;0.0;0.0
156984;1.0;1.0;1.0;1.0;0.0;0.0
157016;1.0;1.0;1.0;1.0;0.0;0.0
157032;1.0;1.0;1.0;1.0;0.0;0.0
157036;1.0;1.0;1.0;1.0;0.0;0.0
157088;1.0;1.0;1.0;1.0;0.0;0.0
157100;1.0;1.0;1.0;1.0;0.0;0.0
157232;1.0;1.0;1.0;1.0;0.0;0.0
157316;1.0;1.0;1.0;1.0;0.0;0.0
157388;1.0;1.0;1.0;1.0;0.0;0.0
157404;1.0;1.0;1.0;1.0;0.0;0.0
157456;1.0;1.0;1.0;1.0;0.0;0.0
157524;1.0;1.0;1.0;1.0;0.0;0.0
157560;1.0;1.0;1.0;1.0;0.0;0.0
157628;1.0;1.0;1.0;1.0;0.0;0.0
157636;1.0;1.0;1.0;1.0;0.0;0.0
157644;1.0;1.0;1.0;1.0;0.0;0.0
157688;1.0;1.0;1.0;1.0;0.0;0.0
157740;1.0;1.0;1.0;1.0;0.0;0.0
157832;1.0;1.0;1.0;1.0;0.0;0.0
157864;1.0;1.0;1.0;1.0;0.0;0.0
157940;1.0;1.0;1.0;1.0;0.0;0.0
157956;1.0;1.0;1.0;1.0;0.0;0.0
158044;1.0;1.0;1.0;1.0;0.0;0.0
158048;1.0;1.0;1.0;1.0;0.0;0.0
158072;1.0;1.0;1.0;1.0;0.0;0.0
158096;1.0;1.0;1.0;1.0;0.0;0.0
158180;1.0;1.0;1.0;1.0;0.0;0.0
158272;1.0;1.0;1.0;1.0;0.0;0.0
158364;1.0;1.0;1.0;1.0;0.0;0.0
158400;1.0;1.0;1.0;1.0;0.0;0.0
158452;1.0;1.0;1.0;1.0;0.0;0.0
158468;1.0;1.0;1.0;1.0;0.0;0.0
158512;1.0;1.0;1.0;1.0;0.0;0.0
158552;1.0;1.0;1.0;1.0;0.0;0.0
158612;1.0;1.0;1.0;1.0;0.0;0.0
158672;1.0;1.0;1.0;1.0;0.0;0.0
158744;1.0;1.0;1.0;1.0;0.0;0.0
158780;1.0;1.0;1.0;1.0;0.0;0.0
158804;1.0;1.0;1.0;1.0;0.0;0.0
158828;1.0;1.0;1.0;1.0;0.0;0.0
158836;1.0;1.0;1.0;1.0;0.0;0.0
158864;1.0;1.0;1.0;1.0;0.0;0.0
158884;1.0;1.0;1.0;1.0;0.0;0.0
158916;1.0;1.0;1.0;1.0;0.0;0.0
158984;1.0;1.0;1.0;1.0;0.0;0.0
159104;1.0;1.0;1.0;1.0;0.0;0.0
159136;1.0;1.0;1.0;1.0;0.0;0.0
159212;1.0;1.0;1.0;1.0;0.0;0.0
159216;1.0;1.0;1.0;1.0;0.0;0.0
159464;1.0;1.0;1.0;1.0;0.0;0.0
159488;1.0;1.0;1.0;1.0;0.0;0.0
159512;1.0;1.0;1.0;1.0;0.0;0.0
159524;1.0;1.0;1.0;1.0;0.0;0.0
159568;1.0;1.0;1.0;1.0;0.0;0.0
159592;1.0;1.0;1.0;1.0;0.0;0.0
159640;1.0;1.0;1.0;1.0;0.0;0.0
159676;1.0;1.0;1.0;1.0;0.0;0.0
159752;1.0;1.0;1.0;1.0;0.0;0.0
159756;1.0;1.0;1.0;1.0;0.0;0.0
159764;1.0;1.0;1.0;1.0;0.0;0.0
159816;1.0;1.0;1.0;1.0;0.0;0.0
159832;1.0;1.0;1.0;1.0;0.0;0.0
159980;1.0;1.0;1.0;1.0;0.0;0.0
160008;1.0;1.0;1.0;1.0;0.0;0.0
160032;1.0;1.0;1.0;1.0;0.0;0.0
160220;1.0;1.0;1.0;1.0;0.0;0.0
160240;1.0;1.0;1.0;1.0;0.0;0.0
160264;1.0;1.0;1.0;1.0;0.0;0.0
160288;1.0;1.0;1.0;1.0;0.0;0.0
160308;1.0;1.0;1.0;1.0;0.0;0.0
160348;1.0;1.0;1.0;1.0;0.0;0.0
160420;1.0;1.0;1.0;1.0;0.0;0.0
160464;1.0;1.0;1.0;1.0;0.0;0.0
160468;1.0;1.0;1.0;1.0;0.0;0.0
160484;1.0;1.0;1.0;1.0;0.0;0.0
160548;1.0;1.0;1.0;1.0;0.0;0.0
160560;1.0;1.0;1.0;1.0;0.0;0.0
160916;1.0;1.0;1.0;1.0;0.0;0.0
160936;1.0;1.0;1.0;1.0;0.0;0.0
160968;1.0;1.0;1.0;1.0;0.0;0.0
160988;1.0;1.0;1.0;1.0;0.0;0.0
161060;1.0;1.0;1.0;1.0;0.0;0.0
161196;1.0;1.0;1.0;1.0;0.0;0.0
161296;1.0;1.0;1.0;1.0;0.0;0.0
161432;1.0;1.0;1.0;1.0;0.0;0.0
161468;1.0;1.0;1.0;1.0;0.0;0.0
161520;1.0;1.0;1.0;1.0;0.0;0.0
161616;1.0;1.0;1.0;1.0;0.0;0.0
161696;1.0;1.0;1.0;1.0;0.0;0.0
161792;1.0;1.0;1.0;1.0;0.0;0.0
161836;1.0;1.0;1.0;1.0;0.0;0.0
161860;1.0;1.0;1.0;1.0;0.0;0.0
161900;1.0;1.0;1.0;1.0;0.0;0.0
161988;1.0;1.0;1.0;1.0;0.0;0.0
162096;1.0;1.0;1.0;1.0;0.0;0.0
162112;1.0;1.0;1.0;1.0;0.0;0.0
162140;1.0;1.0;1.0;1.0;0.0;0.0
162148;1.0;1.0;1.0;1.0;0.0;0.0
162160;1.0;1.0;1.0;1.0;0.0;0.0
