;mean;amin;amax;median;std;var
6316;0.0;0.0;0.0;0.0;0.0;0.0
6452;0.0;0.0;0.0;0.0;0.0;0.0
6584;0.0;0.0;0.0;0.0;0.0;0.0
6836;0.0;0.0;0.0;0.0;0.0;0.0
6956;0.0;0.0;0.0;0.0;0.0;0.0
7332;0.0;0.0;0.0;0.0;0.0;0.0
7384;0.0;0.0;0.0;0.0;0.0;0.0
7452;1.0;1.0;1.0;1.0;0.0;0.0
7492;0.0;0.0;0.0;0.0;0.0;0.0
7572;0.0;0.0;0.0;0.0;0.0;0.0
7612;0.0;0.0;0.0;0.0;0.0;0.0
7652;0.0;0.0;0.0;0.0;0.0;0.0
7904;1.0;1.0;1.0;1.0;0.0;0.0
8092;1.0;1.0;1.0;1.0;0.0;0.0
8236;0.0;0.0;0.0;0.0;0.0;0.0
8264;1.0;1.0;1.0;1.0;0.0;0.0
8288;0.0;0.0;0.0;0.0;0.0;0.0
8344;0.0;0.0;0.0;0.0;0.0;0.0
8368;0.0;0.0;0.0;0.0;0.0;0.0
8680;0.0;0.0;0.0;0.0;0.0;0.0
8840;0.0;0.0;0.0;0.0;0.0;0.0
8952;1.0;1.0;1.0;1.0;0.0;0.0
8960;0.0;0.0;0.0;0.0;0.0;0.0
9004;0.0;0.0;0.0;0.0;0.0;0.0
9112;0.0;0.0;0.0;0.0;0.0;0.0
9192;0.0;0.0;0.0;0.0;0.0;0.0
9276;0.0;0.0;0.0;0.0;0.0;0.0
9420;1.0;1.0;1.0;1.0;0.0;0.0
9524;0.0;0.0;0.0;0.0;0.0;0.0
9648;0.0;0.0;0.0;0.0;0.0;0.0
9756;1.0;1.0;1.0;1.0;0.0;0.0
9924;0.0;0.0;0.0;0.0;0.0;0.0
10000;0.0;0.0;0.0;0.0;0.0;0.0
10316;0.0;0.0;0.0;0.0;0.0;0.0
10416;0.0;0.0;0.0;0.0;0.0;0.0
10488;0.0;0.0;0.0;0.0;0.0;0.0
10564;0.0;0.0;0.0;0.0;0.0;0.0
10692;1.0;1.0;1.0;1.0;0.0;0.0
10804;0.0;0.0;0.0;0.0;0.0;0.0
10996;0.0;0.0;0.0;0.0;0.0;0.0
11048;1.0;1.0;1.0;1.0;0.0;0.0
11128;1.0;1.0;1.0;1.0;0.0;0.0
11288;0.0;0.0;0.0;0.0;0.0;0.0
11396;0.0;0.0;0.0;0.0;0.0;0.0
11420;1.0;1.0;1.0;1.0;0.0;0.0
11556;0.0;0.0;0.0;0.0;0.0;0.0
11740;0.0;0.0;0.0;0.0;0.0;0.0
11780;1.0;1.0;1.0;1.0;0.0;0.0
11924;0.0;0.0;0.0;0.0;0.0;0.0
12056;0.0;0.0;0.0;0.0;0.0;0.0
12072;0.0;0.0;0.0;0.0;0.0;0.0
12368;0.0;0.0;0.0;0.0;0.0;0.0
12500;1.0;1.0;1.0;1.0;0.0;0.0
12520;0.0;0.0;0.0;0.0;0.0;0.0
12688;0.0;0.0;0.0;0.0;0.0;0.0
12708;0.0;0.0;0.0;0.0;0.0;0.0
12740;0.0;0.0;0.0;0.0;0.0;0.0
12852;1.0;1.0;1.0;1.0;0.0;0.0
12964;1.0;1.0;1.0;1.0;0.0;0.0
13188;1.0;1.0;1.0;1.0;0.0;0.0
13348;1.0;1.0;1.0;1.0;0.0;0.0
13488;0.0;0.0;0.0;0.0;0.0;0.0
13508;0.0;0.0;0.0;0.0;0.0;0.0
13512;1.0;1.0;1.0;1.0;0.0;0.0
13532;1.0;1.0;1.0;1.0;0.0;0.0
13680;1.0;1.0;1.0;1.0;0.0;0.0
13712;0.0;0.0;0.0;0.0;0.0;0.0
13748;1.0;1.0;1.0;1.0;0.0;0.0
14128;0.0;0.0;0.0;0.0;0.0;0.0
14372;0.0;0.0;0.0;0.0;0.0;0.0
14420;0.0;0.0;0.0;0.0;0.0;0.0
14436;1.0;1.0;1.0;1.0;0.0;0.0
14744;1.0;1.0;1.0;1.0;0.0;0.0
14824;1.0;1.0;1.0;1.0;0.0;0.0
14856;1.0;1.0;1.0;1.0;0.0;0.0
14904;1.0;1.0;1.0;1.0;0.0;0.0
15112;1.0;1.0;1.0;1.0;0.0;0.0
15180;1.0;1.0;1.0;1.0;0.0;0.0
15204;1.0;1.0;1.0;1.0;0.0;0.0
15340;0.0;0.0;0.0;0.0;0.0;0.0
15376;1.0;1.0;1.0;1.0;0.0;0.0
15452;0.0;0.0;0.0;0.0;0.0;0.0
15532;1.0;1.0;1.0;1.0;0.0;0.0
15612;0.0;0.0;0.0;0.0;0.0;0.0
15632;0.0;0.0;0.0;0.0;0.0;0.0
15692;0.0;0.0;0.0;0.0;0.0;0.0
15828;0.0;0.0;0.0;0.0;0.0;0.0
16156;0.0;0.0;0.0;0.0;0.0;0.0
16252;1.0;1.0;1.0;1.0;0.0;0.0
16372;1.0;1.0;1.0;1.0;0.0;0.0
16416;0.0;0.0;0.0;0.0;0.0;0.0
16620;1.0;1.0;1.0;1.0;0.0;0.0
16700;1.0;1.0;1.0;1.0;0.0;0.0
16736;1.0;1.0;1.0;1.0;0.0;0.0
16756;1.0;1.0;1.0;1.0;0.0;0.0
16784;1.0;1.0;1.0;1.0;0.0;0.0
16816;1.0;1.0;1.0;1.0;0.0;0.0
17036;0.0;0.0;0.0;0.0;0.0;0.0
17052;1.0;1.0;1.0;1.0;0.0;0.0
17076;1.0;1.0;1.0;1.0;0.0;0.0
17116;1.0;1.0;1.0;1.0;0.0;0.0
17192;1.0;1.0;1.0;1.0;0.0;0.0
17204;1.0;1.0;1.0;1.0;0.0;0.0
17304;1.0;1.0;1.0;1.0;0.0;0.0
17328;1.0;1.0;1.0;1.0;0.0;0.0
17532;1.0;1.0;1.0;1.0;0.0;0.0
17572;1.0;1.0;1.0;1.0;0.0;0.0
17608;1.0;1.0;1.0;1.0;0.0;0.0
17644;0.0;0.0;0.0;0.0;0.0;0.0
17700;1.0;1.0;1.0;1.0;0.0;0.0
17772;0.0;0.0;0.0;0.0;0.0;0.0
17876;1.0;1.0;1.0;1.0;0.0;0.0
17956;0.0;0.0;0.0;0.0;0.0;0.0
18068;1.0;1.0;1.0;1.0;0.0;0.0
18192;0.0;0.0;0.0;0.0;0.0;0.0
18240;1.0;1.0;1.0;1.0;0.0;0.0
18308;1.0;1.0;1.0;1.0;0.0;0.0
18336;1.0;1.0;1.0;1.0;0.0;0.0
18408;1.0;1.0;1.0;1.0;0.0;0.0
18832;1.0;1.0;1.0;1.0;0.0;0.0
18932;1.0;1.0;1.0;1.0;0.0;0.0
19020;1.0;1.0;1.0;1.0;0.0;0.0
19052;1.0;1.0;1.0;1.0;0.0;0.0
19196;1.0;1.0;1.0;1.0;0.0;0.0
19248;1.0;1.0;1.0;1.0;0.0;0.0
19360;1.0;1.0;1.0;1.0;0.0;0.0
19468;1.0;1.0;1.0;1.0;0.0;0.0
19536;0.0;0.0;0.0;0.0;0.0;0.0
19560;1.0;1.0;1.0;1.0;0.0;0.0
19720;1.0;1.0;1.0;1.0;0.0;0.0
19748;1.0;1.0;1.0;1.0;0.0;0.0
19848;1.0;1.0;1.0;1.0;0.0;0.0
19860;1.0;1.0;1.0;1.0;0.0;0.0
19968;1.0;1.0;1.0;1.0;0.0;0.0
20104;1.0;1.0;1.0;1.0;0.0;0.0
20124;1.0;1.0;1.0;1.0;0.0;0.0
20160;0.0;0.0;0.0;0.0;0.0;0.0
20196;1.0;1.0;1.0;1.0;0.0;0.0
20272;1.0;1.0;1.0;1.0;0.0;0.0
20304;1.0;1.0;1.0;1.0;0.0;0.0
20316;1.0;1.0;1.0;1.0;0.0;0.0
20328;1.0;1.0;1.0;1.0;0.0;0.0
20384;1.0;1.0;1.0;1.0;0.0;0.0
20432;1.0;1.0;1.0;1.0;0.0;0.0
20484;1.0;1.0;1.0;1.0;0.0;0.0
20712;1.0;1.0;1.0;1.0;0.0;0.0
20836;0.0;0.0;0.0;0.0;0.0;0.0
20960;1.0;1.0;1.0;1.0;0.0;0.0
21124;0.0;0.0;0.0;0.0;0.0;0.0
21300;1.0;1.0;1.0;1.0;0.0;0.0
21420;1.0;1.0;1.0;1.0;0.0;0.0
21600;1.0;1.0;1.0;1.0;0.0;0.0
21648;1.0;1.0;1.0;1.0;0.0;0.0
21812;1.0;1.0;1.0;1.0;0.0;0.0
21892;1.0;1.0;1.0;1.0;0.0;0.0
21956;1.0;1.0;1.0;1.0;0.0;0.0
22000;1.0;1.0;1.0;1.0;0.0;0.0
22136;1.0;1.0;1.0;1.0;0.0;0.0
22276;1.0;1.0;1.0;1.0;0.0;0.0
22496;1.0;1.0;1.0;1.0;0.0;0.0
22516;1.0;1.0;1.0;1.0;0.0;0.0
22888;0.0;0.0;0.0;0.0;0.0;0.0
22920;1.0;1.0;1.0;1.0;0.0;0.0
22980;1.0;1.0;1.0;1.0;0.0;0.0
23016;1.0;1.0;1.0;1.0;0.0;0.0
23256;1.0;1.0;1.0;1.0;0.0;0.0
23284;1.0;1.0;1.0;1.0;0.0;0.0
23316;1.0;1.0;1.0;1.0;0.0;0.0
23340;1.0;1.0;1.0;1.0;0.0;0.0
23360;1.0;1.0;1.0;1.0;0.0;0.0
23404;1.0;1.0;1.0;1.0;0.0;0.0
23444;1.0;1.0;1.0;1.0;0.0;0.0
23452;1.0;1.0;1.0;1.0;0.0;0.0
23588;1.0;1.0;1.0;1.0;0.0;0.0
23632;1.0;1.0;1.0;1.0;0.0;0.0
23680;1.0;1.0;1.0;1.0;0.0;0.0
23736;1.0;1.0;1.0;1.0;0.0;0.0
23872;1.0;1.0;1.0;1.0;0.0;0.0
24112;1.0;1.0;1.0;1.0;0.0;0.0
24136;0.0;0.0;0.0;0.0;0.0;0.0
24180;1.0;1.0;1.0;1.0;0.0;0.0
24224;1.0;1.0;1.0;1.0;0.0;0.0
24228;1.0;1.0;1.0;1.0;0.0;0.0
24264;1.0;1.0;1.0;1.0;0.0;0.0
24312;1.0;1.0;1.0;1.0;0.0;0.0
24316;1.0;1.0;1.0;1.0;0.0;0.0
24336;0.0;0.0;0.0;0.0;0.0;0.0
24452;1.0;1.0;1.0;1.0;0.0;0.0
24608;1.0;1.0;1.0;1.0;0.0;0.0
24656;1.0;1.0;1.0;1.0;0.0;0.0
24684;1.0;1.0;1.0;1.0;0.0;0.0
24848;1.0;1.0;1.0;1.0;0.0;0.0
24876;1.0;1.0;1.0;1.0;0.0;0.0
24940;1.0;1.0;1.0;1.0;0.0;0.0
25020;0.0;0.0;0.0;0.0;0.0;0.0
25044;1.0;1.0;1.0;1.0;0.0;0.0
25048;1.0;1.0;1.0;1.0;0.0;0.0
25060;1.0;1.0;1.0;1.0;0.0;0.0
25104;1.0;1.0;1.0;1.0;0.0;0.0
25128;1.0;1.0;1.0;1.0;0.0;0.0
25156;1.0;1.0;1.0;1.0;0.0;0.0
25280;1.0;1.0;1.0;1.0;0.0;0.0
25344;1.0;1.0;1.0;1.0;0.0;0.0
25492;1.0;1.0;1.0;1.0;0.0;0.0
25524;1.0;1.0;1.0;1.0;0.0;0.0
25552;1.0;1.0;1.0;1.0;0.0;0.0
25560;1.0;1.0;1.0;1.0;0.0;0.0
25748;1.0;1.0;1.0;1.0;0.0;0.0
25800;1.0;1.0;1.0;1.0;0.0;0.0
25952;1.0;1.0;1.0;1.0;0.0;0.0
25992;1.0;1.0;1.0;1.0;0.0;0.0
26036;1.0;1.0;1.0;1.0;0.0;0.0
26096;1.0;1.0;1.0;1.0;0.0;0.0
26136;1.0;1.0;1.0;1.0;0.0;0.0
26148;1.0;1.0;1.0;1.0;0.0;0.0
26160;1.0;1.0;1.0;1.0;0.0;0.0
26252;1.0;1.0;1.0;1.0;0.0;0.0
26268;1.0;1.0;1.0;1.0;0.0;0.0
26300;1.0;1.0;1.0;1.0;0.0;0.0
26380;1.0;1.0;1.0;1.0;0.0;0.0
26400;1.0;1.0;1.0;1.0;0.0;0.0
26452;1.0;1.0;1.0;1.0;0.0;0.0
26476;1.0;1.0;1.0;1.0;0.0;0.0
26524;1.0;1.0;1.0;1.0;0.0;0.0
26560;1.0;1.0;1.0;1.0;0.0;0.0
26648;1.0;1.0;1.0;1.0;0.0;0.0
26704;1.0;1.0;1.0;1.0;0.0;0.0
26728;1.0;1.0;1.0;1.0;0.0;0.0
26768;1.0;1.0;1.0;1.0;0.0;0.0
26788;1.0;1.0;1.0;1.0;0.0;0.0
26804;1.0;1.0;1.0;1.0;0.0;0.0
26824;1.0;1.0;1.0;1.0;0.0;0.0
26852;1.0;1.0;1.0;1.0;0.0;0.0
26904;0.0;0.0;0.0;0.0;0.0;0.0
26924;1.0;1.0;1.0;1.0;0.0;0.0
26964;1.0;1.0;1.0;1.0;0.0;0.0
27048;1.0;1.0;1.0;1.0;0.0;0.0
27188;1.0;1.0;1.0;1.0;0.0;0.0
27236;1.0;1.0;1.0;1.0;0.0;0.0
27268;1.0;1.0;1.0;1.0;0.0;0.0
27276;1.0;1.0;1.0;1.0;0.0;0.0
27328;1.0;1.0;1.0;1.0;0.0;0.0
27340;1.0;1.0;1.0;1.0;0.0;0.0
27352;1.0;1.0;1.0;1.0;0.0;0.0
27424;1.0;1.0;1.0;1.0;0.0;0.0
27480;1.0;1.0;1.0;1.0;0.0;0.0
27504;1.0;1.0;1.0;1.0;0.0;0.0
27564;1.0;1.0;1.0;1.0;0.0;0.0
27592;1.0;1.0;1.0;1.0;0.0;0.0
27608;1.0;1.0;1.0;1.0;0.0;0.0
27752;1.0;1.0;1.0;1.0;0.0;0.0
28028;1.0;1.0;1.0;1.0;0.0;0.0
28108;1.0;1.0;1.0;1.0;0.0;0.0
28120;1.0;1.0;1.0;1.0;0.0;0.0
28168;1.0;1.0;1.0;1.0;0.0;0.0
28172;1.0;1.0;1.0;1.0;0.0;0.0
28224;1.0;1.0;1.0;1.0;0.0;0.0
28228;1.0;1.0;1.0;1.0;0.0;0.0
28264;1.0;1.0;1.0;1.0;0.0;0.0
28288;1.0;1.0;1.0;1.0;0.0;0.0
28324;1.0;1.0;1.0;1.0;0.0;0.0
28340;1.0;1.0;1.0;1.0;0.0;0.0
28432;1.0;1.0;1.0;1.0;0.0;0.0
28468;1.0;1.0;1.0;1.0;0.0;0.0
28504;1.0;1.0;1.0;1.0;0.0;0.0
28592;1.0;1.0;1.0;1.0;0.0;0.0
28600;1.0;1.0;1.0;1.0;0.0;0.0
28608;1.0;1.0;1.0;1.0;0.0;0.0
28652;1.0;1.0;1.0;1.0;0.0;0.0
28672;1.0;1.0;1.0;1.0;0.0;0.0
28708;1.0;1.0;1.0;1.0;0.0;0.0
28748;1.0;1.0;1.0;1.0;0.0;0.0
28808;1.0;1.0;1.0;1.0;0.0;0.0
28848;1.0;1.0;1.0;1.0;0.0;0.0
28964;1.0;1.0;1.0;1.0;0.0;0.0
28976;1.0;1.0;1.0;1.0;0.0;0.0
29060;1.0;1.0;1.0;1.0;0.0;0.0
29136;1.0;1.0;1.0;1.0;0.0;0.0
29276;1.0;1.0;1.0;1.0;0.0;0.0
29324;1.0;1.0;1.0;1.0;0.0;0.0
29348;1.0;1.0;1.0;1.0;0.0;0.0
29468;1.0;1.0;1.0;1.0;0.0;0.0
29488;1.0;1.0;1.0;1.0;0.0;0.0
29504;1.0;1.0;1.0;1.0;0.0;0.0
29584;1.0;1.0;1.0;1.0;0.0;0.0
29672;1.0;1.0;1.0;1.0;0.0;0.0
29708;1.0;1.0;1.0;1.0;0.0;0.0
29724;1.0;1.0;1.0;1.0;0.0;0.0
29844;1.0;1.0;1.0;1.0;0.0;0.0
29856;1.0;1.0;1.0;1.0;0.0;0.0
29924;1.0;1.0;1.0;1.0;0.0;0.0
29952;1.0;1.0;1.0;1.0;0.0;0.0
29968;1.0;1.0;1.0;1.0;0.0;0.0
30048;0.0;0.0;0.0;0.0;0.0;0.0
30092;1.0;1.0;1.0;1.0;0.0;0.0
30236;1.0;1.0;1.0;1.0;0.0;0.0
30256;1.0;1.0;1.0;1.0;0.0;0.0
30304;1.0;1.0;1.0;1.0;0.0;0.0
30312;1.0;1.0;1.0;1.0;0.0;0.0
30432;1.0;1.0;1.0;1.0;0.0;0.0
30556;1.0;1.0;1.0;1.0;0.0;0.0
30632;1.0;1.0;1.0;1.0;0.0;0.0
30656;1.0;1.0;1.0;1.0;0.0;0.0
30664;1.0;1.0;1.0;1.0;0.0;0.0
30676;1.0;1.0;1.0;1.0;0.0;0.0
30696;1.0;1.0;1.0;1.0;0.0;0.0
30720;1.0;1.0;1.0;1.0;0.0;0.0
30776;1.0;1.0;1.0;1.0;0.0;0.0
30800;1.0;1.0;1.0;1.0;0.0;0.0
30824;1.0;1.0;1.0;1.0;0.0;0.0
30872;1.0;1.0;1.0;1.0;0.0;0.0
30896;1.0;1.0;1.0;1.0;0.0;0.0
30948;1.0;1.0;1.0;1.0;0.0;0.0
30972;1.0;1.0;1.0;1.0;0.0;0.0
31024;1.0;1.0;1.0;1.0;0.0;0.0
31056;1.0;1.0;1.0;1.0;0.0;0.0
31064;1.0;1.0;1.0;1.0;0.0;0.0
31148;1.0;1.0;1.0;1.0;0.0;0.0
31192;1.0;1.0;1.0;1.0;0.0;0.0
31220;1.0;1.0;1.0;1.0;0.0;0.0
31312;1.0;1.0;1.0;1.0;0.0;0.0
31360;1.0;1.0;1.0;1.0;0.0;0.0
31488;1.0;1.0;1.0;1.0;0.0;0.0
31600;1.0;1.0;1.0;1.0;0.0;0.0
31632;1.0;1.0;1.0;1.0;0.0;0.0
31644;1.0;1.0;1.0;1.0;0.0;0.0
31684;1.0;1.0;1.0;1.0;0.0;0.0
31688;1.0;1.0;1.0;1.0;0.0;0.0
31756;1.0;1.0;1.0;1.0;0.0;0.0
31892;1.0;1.0;1.0;1.0;0.0;0.0
31912;1.0;1.0;1.0;1.0;0.0;0.0
31944;1.0;1.0;1.0;1.0;0.0;0.0
32024;1.0;1.0;1.0;1.0;0.0;0.0
32196;1.0;1.0;1.0;1.0;0.0;0.0
32360;1.0;1.0;1.0;1.0;0.0;0.0
32456;1.0;1.0;1.0;1.0;0.0;0.0
32552;1.0;1.0;1.0;1.0;0.0;0.0
33000;1.0;1.0;1.0;1.0;0.0;0.0
33092;1.0;1.0;1.0;1.0;0.0;0.0
33160;1.0;1.0;1.0;1.0;0.0;0.0
33196;1.0;1.0;1.0;1.0;0.0;0.0
33232;1.0;1.0;1.0;1.0;0.0;0.0
33352;1.0;1.0;1.0;1.0;0.0;0.0
33540;1.0;1.0;1.0;1.0;0.0;0.0
33680;1.0;1.0;1.0;1.0;0.0;0.0
33796;1.0;1.0;1.0;1.0;0.0;0.0
33888;1.0;1.0;1.0;1.0;0.0;0.0
33908;1.0;1.0;1.0;1.0;0.0;0.0
34100;1.0;1.0;1.0;1.0;0.0;0.0
34116;1.0;1.0;1.0;1.0;0.0;0.0
34132;1.0;1.0;1.0;1.0;0.0;0.0
34228;1.0;1.0;1.0;1.0;0.0;0.0
34500;1.0;1.0;1.0;1.0;0.0;0.0
34600;1.0;1.0;1.0;1.0;0.0;0.0
34648;1.0;1.0;1.0;1.0;0.0;0.0
34688;1.0;1.0;1.0;1.0;0.0;0.0
34708;1.0;1.0;1.0;1.0;0.0;0.0
34724;1.0;1.0;1.0;1.0;0.0;0.0
34832;1.0;1.0;1.0;1.0;0.0;0.0
34856;1.0;1.0;1.0;1.0;0.0;0.0
34876;1.0;1.0;1.0;1.0;0.0;0.0
34924;1.0;1.0;1.0;1.0;0.0;0.0
34952;1.0;1.0;1.0;1.0;0.0;0.0
35008;1.0;1.0;1.0;1.0;0.0;0.0
35016;1.0;1.0;1.0;1.0;0.0;0.0
35044;1.0;1.0;1.0;1.0;0.0;0.0
35112;1.0;1.0;1.0;1.0;0.0;0.0
35272;1.0;1.0;1.0;1.0;0.0;0.0
35312;1.0;1.0;1.0;1.0;0.0;0.0
35324;1.0;1.0;1.0;1.0;0.0;0.0
35344;1.0;1.0;1.0;1.0;0.0;0.0
35388;1.0;1.0;1.0;1.0;0.0;0.0
35444;1.0;1.0;1.0;1.0;0.0;0.0
35468;1.0;1.0;1.0;1.0;0.0;0.0
35500;1.0;1.0;1.0;1.0;0.0;0.0
35528;1.0;1.0;1.0;1.0;0.0;0.0
35532;1.0;1.0;1.0;1.0;0.0;0.0
35560;1.0;1.0;1.0;1.0;0.0;0.0
35632;1.0;1.0;1.0;1.0;0.0;0.0
35644;1.0;1.0;1.0;1.0;0.0;0.0
35648;1.0;1.0;1.0;1.0;0.0;0.0
35688;1.0;1.0;1.0;1.0;0.0;0.0
35724;1.0;1.0;1.0;1.0;0.0;0.0
35800;1.0;1.0;1.0;1.0;0.0;0.0
35908;1.0;1.0;1.0;1.0;0.0;0.0
35924;1.0;1.0;1.0;1.0;0.0;0.0
35940;1.0;1.0;1.0;1.0;0.0;0.0
36072;1.0;1.0;1.0;1.0;0.0;0.0
36096;1.0;1.0;1.0;1.0;0.0;0.0
36208;1.0;1.0;1.0;1.0;0.0;0.0
36252;1.0;1.0;1.0;1.0;0.0;0.0
36272;1.0;1.0;1.0;1.0;0.0;0.0
36328;1.0;1.0;1.0;1.0;0.0;0.0
36400;1.0;1.0;1.0;1.0;0.0;0.0
36436;1.0;1.0;1.0;1.0;0.0;0.0
36492;1.0;1.0;1.0;1.0;0.0;0.0
36528;1.0;1.0;1.0;1.0;0.0;0.0
36576;1.0;1.0;1.0;1.0;0.0;0.0
36584;1.0;1.0;1.0;1.0;0.0;0.0
36624;1.0;1.0;1.0;1.0;0.0;0.0
36648;1.0;1.0;1.0;1.0;0.0;0.0
36732;1.0;1.0;1.0;1.0;0.0;0.0
36748;1.0;1.0;1.0;1.0;0.0;0.0
36844;1.0;1.0;1.0;1.0;0.0;0.0
36968;1.0;1.0;1.0;1.0;0.0;0.0
36992;1.0;1.0;1.0;1.0;0.0;0.0
37020;1.0;1.0;1.0;1.0;0.0;0.0
37164;1.0;1.0;1.0;1.0;0.0;0.0
37192;1.0;1.0;1.0;1.0;0.0;0.0
37492;1.0;1.0;1.0;1.0;0.0;0.0
37580;1.0;1.0;1.0;1.0;0.0;0.0
37648;1.0;1.0;1.0;1.0;0.0;0.0
37680;1.0;1.0;1.0;1.0;0.0;0.0
37700;1.0;1.0;1.0;1.0;0.0;0.0
37736;1.0;1.0;1.0;1.0;0.0;0.0
37876;1.0;1.0;1.0;1.0;0.0;0.0
37908;1.0;1.0;1.0;1.0;0.0;0.0
37960;1.0;1.0;1.0;1.0;0.0;0.0
38180;1.0;1.0;1.0;1.0;0.0;0.0
38236;1.0;1.0;1.0;1.0;0.0;0.0
38288;1.0;1.0;1.0;1.0;0.0;0.0
38304;1.0;1.0;1.0;1.0;0.0;0.0
38356;1.0;1.0;1.0;1.0;0.0;0.0
38420;1.0;1.0;1.0;1.0;0.0;0.0
38508;1.0;1.0;1.0;1.0;0.0;0.0
38592;1.0;1.0;1.0;1.0;0.0;0.0
38600;1.0;1.0;1.0;1.0;0.0;0.0
38724;1.0;1.0;1.0;1.0;0.0;0.0
38732;1.0;1.0;1.0;1.0;0.0;0.0
38748;1.0;1.0;1.0;1.0;0.0;0.0
38904;1.0;1.0;1.0;1.0;0.0;0.0
38944;1.0;1.0;1.0;1.0;0.0;0.0
38992;1.0;1.0;1.0;1.0;0.0;0.0
39084;1.0;1.0;1.0;1.0;0.0;0.0
39088;1.0;1.0;1.0;1.0;0.0;0.0
39132;1.0;1.0;1.0;1.0;0.0;0.0
39172;1.0;1.0;1.0;1.0;0.0;0.0
39188;1.0;1.0;1.0;1.0;0.0;0.0
39200;1.0;1.0;1.0;1.0;0.0;0.0
39316;1.0;1.0;1.0;1.0;0.0;0.0
39448;1.0;1.0;1.0;1.0;0.0;0.0
39488;1.0;1.0;1.0;1.0;0.0;0.0
39548;1.0;1.0;1.0;1.0;0.0;0.0
39640;1.0;1.0;1.0;1.0;0.0;0.0
39708;1.0;1.0;1.0;1.0;0.0;0.0
39816;1.0;1.0;1.0;1.0;0.0;0.0
39908;1.0;1.0;1.0;1.0;0.0;0.0
39916;1.0;1.0;1.0;1.0;0.0;0.0
39920;1.0;1.0;1.0;1.0;0.0;0.0
39924;1.0;1.0;1.0;1.0;0.0;0.0
40052;1.0;1.0;1.0;1.0;0.0;0.0
40076;1.0;1.0;1.0;1.0;0.0;0.0
40112;1.0;1.0;1.0;1.0;0.0;0.0
40252;1.0;1.0;1.0;1.0;0.0;0.0
40440;1.0;1.0;1.0;1.0;0.0;0.0
40444;1.0;1.0;1.0;1.0;0.0;0.0
40460;1.0;1.0;1.0;1.0;0.0;0.0
40476;1.0;1.0;1.0;1.0;0.0;0.0
40572;1.0;1.0;1.0;1.0;0.0;0.0
40576;1.0;1.0;1.0;1.0;0.0;0.0
40600;1.0;1.0;1.0;1.0;0.0;0.0
40628;1.0;1.0;1.0;1.0;0.0;0.0
